Country,Year,Subject Area,Number of Documents
Japan,2021,NURS,1
Japan,2021,PHAR,5
Japan,2021,PHYS,13
Japan,2021,PSYC,4
Japan,2021,SOCI,9
Japan,2021,VETE,3
Jordan,2021,MEDI,5
Jordan,2021,PSYC,2
Kazakhstan,2021,AGRI,1
Kazakhstan,2021,CHEM,2
Kazakhstan,2021,ENGI,3
Kazakhstan,2021,PHYS,1
Kenya,2021,CHEM,2
Kenya,2021,IMMU,2
Kenya,2021,MEDI,2
Kenya,2021,PSYC,4
Kuwait,2021,ENGI,8
Kuwait,2021,PHYS,41
Laos,2021,IMMU,1
Laos,2021,PHAR,1
Latvia,2021,CHEM,2
Latvia,2021,ENGI,16
Latvia,2021,PHYS,61
Latvia,2021,PSYC,2
Lebanon,2021,ENGI,1
Lebanon,2021,MEDI,2
Lebanon,2021,PHYS,1
Lithuania,2021,ENGI,14
Lithuania,2021,MEDI,1
Lithuania,2021,PHYS,58
Lithuania,2021,PSYC,2
Luxembourg,2021,BIOC,1
Luxembourg,2021,COMP,1
Macao,2021,BIOC,2
Malawi,2021,BIOC,1
Malawi,2021,MEDI,3
Malaysia,2021,AGRI,9
Malaysia,2021,BIOC,10
Malaysia,2021,CENG,5
Malaysia,2021,CHEM,17
Malaysia,2021,DENT,1
Malaysia,2021,EART,1
Malaysia,2021,ENER,3
Malaysia,2021,ENGI,16
Malaysia,2021,ENVI,7
Malaysia,2021,MATE,6
Malaysia,2021,MATH,1
Malaysia,2021,MEDI,43
Malaysia,2021,MULT,8
Malaysia,2021,NEUR,2
Malaysia,2021,NURS,1
Malaysia,2021,PHYS,60
Malaysia,2021,PSYC,5
Malaysia,2021,VETE,1
Mali,2021,MEDI,1
Malta,2021,BIOC,1
Malta,2021,MEDI,1
Mexico,2021,AGRI,3
Mexico,2021,BIOC,5
Mexico,2021,CHEM,2
Mexico,2021,COMP,1
Mexico,2021,EART,1
Mexico,2021,ENER,1
Mexico,2021,ENGI,14
Mexico,2021,ENVI,1
Mexico,2021,MEDI,8
Mexico,2021,MULT,2
Mexico,2021,NEUR,3
Mexico,2021,PHYS,68
Mexico,2021,PSYC,4
Mexico,2021,SOCI,7
Moldova,2021,MEDI,1
Mongolia,2021,MEDI,2
Montenegro,2021,ENGI,13
Montenegro,2021,PHYS,57
Morocco,2021,MEDI,5
Morocco,2021,PHYS,2
Morocco,2021,PSYC,2
Mozambique,2021,CHEM,2
Mozambique,2021,MEDI,2
Myanmar,2021,AGRI,3
Myanmar,2021,BIOC,1
Myanmar,2021,BUSI,1
Myanmar,2021,CHEM,2
Myanmar,2021,ENVI,1
Myanmar,2021,IMMU,2
Myanmar,2021,MEDI,6
Myanmar,2021,MULT,2
Myanmar,2021,NURS,1
Myanmar,2021,PHAR,1
Myanmar,2021,VETE,1
Namibia,2021,PHYS,1
Nepal,2021,BIOC,1
Nepal,2021,MEDI,4
Netherlands,2021,AGRI,2
Netherlands,2021,BIOC,7
Netherlands,2021,BUSI,2
Netherlands,2021,CENG,1
Netherlands,2021,CHEM,3
Netherlands,2021,COMP,2
Netherlands,2021,EART,2
Netherlands,2021,ENER,1
Netherlands,2021,ENVI,2
Netherlands,2021,HEAL,1
Netherlands,2021,IMMU,4
Netherlands,2021,MEDI,37
Netherlands,2021,MULT,5
Netherlands,2021,NEUR,3
Netherlands,2021,PHYS,4
Netherlands,2021,PSYC,6
New Zealand,2021,AGRI,3
New Zealand,2021,ARTS,1
New Zealand,2021,BIOC,2
New Zealand,2021,CENG,1
New Zealand,2021,EART,1
New Zealand,2021,ENGI,15
New Zealand,2021,MATE,1
New Zealand,2021,MATH,1
New Zealand,2021,MEDI,8
New Zealand,2021,NEUR,1
New Zealand,2021,PHYS,59
New Zealand,2021,PSYC,5
New Zealand,2021,SOCI,2
Nicaragua,2021,MEDI,1
Nigeria,2021,BIOC,1
Nigeria,2021,CENG,1
Nigeria,2021,CHEM,3
Nigeria,2021,ENVI,1
Nigeria,2021,IMMU,1
Nigeria,2021,MEDI,6
Nigeria,2021,PSYC,5
Nigeria,2021,SOCI,1
Nigeria,2021,VETE,1
North Macedonia,2021,MEDI,2
North Macedonia,2021,PSYC,2
Norway,2021,BIOC,1
Norway,2021,CENG,1
Norway,2021,ECON,1
Norway,2021,ENER,1
Norway,2021,ENGI,1
Norway,2021,MEDI,4
Norway,2021,MULT,1
Norway,2021,PHAR,1
Norway,2021,PSYC,6
Norway,2021,SOCI,1
Oman,2021,MEDI,1
Oman,2021,PHYS,2
Pakistan,2021,BIOC,3
Pakistan,2021,CENG,1
Pakistan,2021,CHEM,4
Pakistan,2021,COMP,3
Pakistan,2021,EART,1
Pakistan,2021,ENGI,20
Pakistan,2021,ENVI,1
Pakistan,2021,IMMU,1
Pakistan,2021,MATE,2
Pakistan,2021,MATH,1
Pakistan,2021,MEDI,14
Pakistan,2021,MULT,3
Pakistan,2021,PHYS,62
Pakistan,2021,PSYC,4
Pakistan,2021,SOCI,1
Palestine,2021,BIOC,1
Palestine,2021,COMP,1
Palestine,2021,PSYC,2
Panama,2021,AGRI,1
Panama,2021,MEDI,2
Papua New Guinea,2021,AGRI,1
Papua New Guinea,2021,MEDI,1
Peru,2021,AGRI,1
Peru,2021,CHEM,2
Peru,2021,ENGI,1
Peru,2021,IMMU,1
Peru,2021,MEDI,4
Peru,2021,PSYC,4
Philippines,2021,AGRI,1
Philippines,2021,ARTS,1
Philippines,2021,BIOC,2
Philippines,2021,CENG,1
Philippines,2021,DENT,1
Philippines,2021,EART,1
Philippines,2021,ENER,2
Philippines,2021,ENVI,1
Philippines,2021,MATE,1
Philippines,2021,MATH,1
Philippines,2021,MEDI,23
Philippines,2021,MULT,5
Philippines,2021,NEUR,2
Philippines,2021,PHAR,1
Philippines,2021,PSYC,4
Philippines,2021,VETE,2
Poland,2021,AGRI,1
Poland,2021,BIOC,2
Poland,2021,CHEM,2
Poland,2021,ENGI,14
Poland,2021,ENVI,2
Poland,2021,MEDI,7
Poland,2021,NEUR,1
Poland,2021,PHAR,3
Poland,2021,PHYS,68
Poland,2021,PSYC,5
Portugal,2021,BIOC,1
Portugal,2021,CHEM,2
Portugal,2021,DENT,1
Portugal,2021,EART,1
Portugal,2021,ENGI,15
Portugal,2021,ENVI,1
Portugal,2021,MEDI,3
Portugal,2021,MULT,2
Portugal,2021,NEUR,1
Portugal,2021,PHYS,61
Portugal,2021,PSYC,7
Puerto Rico,2021,ENGI,14
Puerto Rico,2021,MEDI,1
Puerto Rico,2021,PHYS,58
Qatar,2021,BIOC,1
Qatar,2021,ENGI,13
Qatar,2021,ENVI,1
Qatar,2021,MEDI,1
Qatar,2021,PHYS,55
Romania,2021,BIOC,1
Romania,2021,ENER,1
Romania,2021,ENVI,1
Romania,2021,MULT,1
Romania,2021,NEUR,2
Romania,2021,PHAR,1
Romania,2021,PSYC,5
Russian Federation,2021,AGRI,3
Russian Federation,2021,BIOC,3
Russian Federation,2021,CENG,4
Russian Federation,2021,CHEM,2
Russian Federation,2021,EART,1
Russian Federation,2021,ENGI,17
Russian Federation,2021,MEDI,17
Russian Federation,2021,NEUR,1
Russian Federation,2021,PHYS,67
Russian Federation,2021,PSYC,5
Rwanda,2021,MEDI,2
Saudi Arabia,2021,AGRI,2
Saudi Arabia,2021,BIOC,8
Saudi Arabia,2021,CENG,4
Saudi Arabia,2021,CHEM,3
Saudi Arabia,2021,ENGI,3
Saudi Arabia,2021,ENVI,6
Saudi Arabia,2021,IMMU,1
Saudi Arabia,2021,MATE,1
Saudi Arabia,2021,MATH,3
Saudi Arabia,2021,MEDI,9
Saudi Arabia,2021,MULT,3
Saudi Arabia,2021,NEUR,1
Saudi Arabia,2021,NURS,2
Senegal,2021,MEDI,3
Senegal,2021,PSYC,2
Serbia,2021,BIOC,2
Serbia,2021,ENGI,14
Serbia,2021,MEDI,2
Serbia,2021,PHYS,58
Serbia,2021,PSYC,5
Serbia,2021,VETE,1
Sierra Leone,2021,MEDI,1
Singapore,2021,AGRI,4
Singapore,2021,BIOC,5
Singapore,2021,BUSI,2
Singapore,2021,CENG,5
Singapore,2021,CHEM,4
Singapore,2021,DENT,1
Singapore,2021,EART,1
Singapore,2021,ECON,1
Singapore,2021,ENER,1
Singapore,2021,ENVI,5
Singapore,2021,IMMU,1
Singapore,2021,MATE,1
Singapore,2021,MATH,1
Singapore,2021,MEDI,49
Singapore,2021,MULT,6
Singapore,2021,NURS,1
Singapore,2021,PHYS,1
Singapore,2021,PSYC,4
Singapore,2021,SOCI,2
Slovakia,2021,BIOC,1
Slovakia,2021,CHEM,2
Slovakia,2021,ENGI,2
Slovakia,2021,MATE,1
Slovakia,2021,PHYS,4
Slovakia,2021,PSYC,5
Slovenia,2021,AGRI,1
Slovenia,2021,BIOC,1
Slovenia,2021,MEDI,3
Slovenia,2021,NEUR,2
Slovenia,2021,PSYC,3
South Africa,2021,BIOC,3
South Africa,2021,CHEM,1
South Africa,2021,EART,3
South Africa,2021,ENGI,1
South Africa,2021,ENVI,1
South Africa,2021,IMMU,3
South Africa,2021,MEDI,21
South Africa,2021,PHYS,9
South Africa,2021,PSYC,3
South Africa,2021,SOCI,4
South Korea,2021,AGRI,3
South Korea,2021,BIOC,9
South Korea,2021,CENG,11
South Korea,2021,CHEM,6
South Korea,2021,DENT,1
South Korea,2021,EART,1
South Korea,2021,ENER,2
South Korea,2021,ENGI,16
South Korea,2021,ENVI,1
South Korea,2021,MATE,1
South Korea,2021,MEDI,47
South Korea,2021,NEUR,2
South Korea,2021,PHYS,68
South Korea,2021,PSYC,4
Spain,2021,BIOC,7
Spain,2021,CHEM,2
Spain,2021,DENT,1
Spain,2021,EART,1
Spain,2021,ECON,1
Spain,2021,ENGI,14
Spain,2021,IMMU,1
Spain,2021,MEDI,30
Spain,2021,MULT,1
Spain,2021,NEUR,3
Spain,2021,NURS,1
Spain,2021,PHYS,71
Spain,2021,PSYC,5
Spain,2021,VETE,1
Sri Lanka,2021,CHEM,2
Sri Lanka,2021,ENGI,14
Sri Lanka,2021,ENVI,2
Sri Lanka,2021,MEDI,3
Sri Lanka,2021,MULT,1
Sri Lanka,2021,PHYS,58
Sudan,2021,MEDI,6
Sweden,2021,AGRI,2
Sweden,2021,BIOC,3
Sweden,2021,BUSI,1
Sweden,2021,CENG,2
Sweden,2021,CHEM,5
Sweden,2021,COMP,3
Sweden,2021,DENT,7
Sweden,2021,EART,1
Sweden,2021,ECON,1
Sweden,2021,ENER,1
Sweden,2021,ENVI,8
Sweden,2021,IMMU,1
Sweden,2021,MATE,4
Sweden,2021,MEDI,10
Sweden,2021,MULT,4
Sweden,2021,NEUR,3
Sweden,2021,PHYS,6
Sweden,2021,PSYC,5
Sweden,2021,SOCI,2
Switzerland,2021,BIOC,3
Switzerland,2021,CENG,1
Switzerland,2021,COMP,1
Switzerland,2021,DENT,1
Switzerland,2021,EART,1
Switzerland,2021,ENGI,15
Switzerland,2021,ENVI,3
Switzerland,2021,IMMU,5
Switzerland,2021,MATE,1
Switzerland,2021,MEDI,27
Switzerland,2021,MULT,2
Switzerland,2021,NEUR,1
Switzerland,2021,PHAR,1
Switzerland,2021,PHYS,62
Switzerland,2021,PSYC,4
Switzerland,2021,SOCI,1
Taiwan,2021,AGRI,2
Taiwan,2021,ARTS,1
Taiwan,2021,BIOC,9
Taiwan,2021,BUSI,1
Taiwan,2021,CENG,6
Taiwan,2021,CHEM,6
Taiwan,2021,COMP,6
Taiwan,2021,DENT,1
Taiwan,2021,EART,3
Taiwan,2021,ENER,7
Taiwan,2021,ENGI,17
Taiwan,2021,ENVI,10
Taiwan,2021,HEAL,2
Taiwan,2021,IMMU,1
Taiwan,2021,MATE,10
Taiwan,2021,MATH,1
Taiwan,2021,MEDI,41
Taiwan,2021,PHAR,4
Taiwan,2021,PHYS,63
Taiwan,2021,PSYC,7
Taiwan,2021,SOCI,5
Thailand,2021,AGRI,199
Thailand,2021,ARTS,46
Thailand,2021,BIOC,229
Thailand,2021,BUSI,49
Thailand,2021,CENG,170
Thailand,2021,CHEM,238
Thailand,2021,COMP,164
Thailand,2021,DECI,6
Thailand,2021,DENT,47
Thailand,2021,EART,46
Thailand,2021,ECON,27
Thailand,2021,ENER,98
Thailand,2021,ENGI,179
Thailand,2021,ENVI,161
Thailand,2021,HEAL,28
Thailand,2021,IMMU,109
Thailand,2021,MATE,161
Thailand,2021,MATH,39
Thailand,2021,MEDI,824
Thailand,2021,MULT,237
Thailand,2021,NEUR,47
Thailand,2021,NURS,27
Thailand,2021,PHAR,73
Thailand,2021,PHYS,163
Thailand,2021,PSYC,30
Thailand,2021,SOCI,147
Thailand,2021,VETE,71
Trinidad and Tobago,2021,CHEM,2
Tunisia,2021,BIOC,1
Tunisia,2021,MATH,1
Tunisia,2021,MEDI,2
Turkey,2021,BIOC,4
Turkey,2021,BUSI,1
Turkey,2021,CHEM,3
Turkey,2021,ECON,1
Turkey,2021,ENGI,15
Turkey,2021,IMMU,1
Turkey,2021,MATH,1
Turkey,2021,MEDI,15
Turkey,2021,PHYS,58
Turkey,2021,PSYC,5
Uganda,2021,BIOC,2
Uganda,2021,IMMU,1
Uganda,2021,MEDI,2
Uganda,2021,MULT,2
Ukraine,2021,BIOC,1
Ukraine,2021,CHEM,2
Ukraine,2021,ENGI,14
Ukraine,2021,MEDI,3
Ukraine,2021,PHYS,58
Ukraine,2021,PSYC,1
United Arab Emirates,2021,BIOC,1
United Arab Emirates,2021,CENG,1
United Arab Emirates,2021,CHEM,2
United Arab Emirates,2021,ECON,1
United Arab Emirates,2021,ENVI,1
United Arab Emirates,2021,MATE,1
United Arab Emirates,2021,MATH,1
United Arab Emirates,2021,MEDI,6
United Arab Emirates,2021,PHAR,1
United Arab Emirates,2021,PSYC,3
United Kingdom,2021,AGRI,9
United Kingdom,2021,ARTS,1
United Kingdom,2021,BIOC,18
United Kingdom,2021,BUSI,2
United Kingdom,2021,CENG,3
United Kingdom,2021,CHEM,9
United Kingdom,2021,COMP,4
United Kingdom,2021,DENT,2
United Kingdom,2021,EART,3
United Kingdom,2021,ECON,3
United Kingdom,2021,ENER,3
United Kingdom,2021,ENGI,15
United Kingdom,2021,ENVI,10
United Kingdom,2021,HEAL,1
United Kingdom,2021,IMMU,10
United Kingdom,2021,MATE,3
United Kingdom,2021,MATH,4
United Kingdom,2021,MEDI,73
United Kingdom,2021,MULT,8
United Kingdom,2021,NEUR,9
United Kingdom,2021,PHAR,5
United Kingdom,2021,PHYS,73
United Kingdom,2021,PSYC,9
United Kingdom,2021,SOCI,5
United Kingdom,2021,VETE,3
United States,2021,AGRI,31
United States,2021,ARTS,2
United States,2021,BIOC,30
United States,2021,BUSI,6
United States,2021,CENG,17
United States,2021,CHEM,14
United States,2021,COMP,7
United States,2021,DENT,1
United States,2021,EART,4
United States,2021,ECON,10
United States,2021,ENER,11
United States,2021,ENGI,23
United States,2021,ENVI,19
United States,2021,HEAL,5
United States,2021,IMMU,17
United States,2021,MATE,10
United States,2021,MATH,7
United States,2021,MEDI,209
United States,2021,MULT,34
United States,2021,NEUR,10
United States,2021,NURS,5
United States,2021,PHAR,8
United States,2021,PHYS,83
United States,2021,PSYC,7
United States,2021,SOCI,16
United States,2021,VETE,5
Uruguay,2021,BIOC,1
Uruguay,2021,MEDI,4
Uzbekistan,2021,ENGI,5
Uzbekistan,2021,PHYS,28
Venezuela,2021,DENT,1
Viet Nam,2021,AGRI,9
Viet Nam,2021,BIOC,5
Viet Nam,2021,CENG,13
Viet Nam,2021,CHEM,9
Viet Nam,2021,COMP,3
Viet Nam,2021,DENT,1
Viet Nam,2021,EART,3
Viet Nam,2021,ENER,6
Viet Nam,2021,ENGI,15
Viet Nam,2021,ENVI,11
Viet Nam,2021,MATE,2
Viet Nam,2021,MATH,2
Viet Nam,2021,MEDI,27
Viet Nam,2021,MULT,2
Viet Nam,2021,NURS,1
Viet Nam,2021,PHAR,1
Viet Nam,2021,PHYS,1
Viet Nam,2021,PSYC,1
Viet Nam,2021,VETE,2
Yemen,2021,MEDI,1
Zimbabwe,2021,MEDI,5
Afghanistan,2022,MEDI,1
Afghanistan,2022,MULT,1
Albania,2022,MEDI,1
Albania,2022,MULT,1
Algeria,2022,CHEM,1
Algeria,2022,MATE,2
Algeria,2022,MEDI,3
Algeria,2022,MULT,1
Algeria,2022,PSYC,2
Argentina,2022,BIOC,1
Argentina,2022,MEDI,8
Argentina,2022,MULT,2
Argentina,2022,NEUR,1
Argentina,2022,PHYS,1
Argentina,2022,PSYC,2
Armenia,2022,BIOC,2
Armenia,2022,ENGI,9
Armenia,2022,MATE,1
Armenia,2022,MEDI,3
Armenia,2022,NEUR,1
Armenia,2022,PHYS,57
Aruba,2022,MEDI,1
Australia,2022,AGRI,7
Australia,2022,ARTS,2
Australia,2022,BIOC,15
Australia,2022,BUSI,6
Australia,2022,CENG,5
Australia,2022,CHEM,3
Australia,2022,COMP,3
Australia,2022,DECI,1
Australia,2022,DENT,1
Australia,2022,EART,6
Australia,2022,ECON,3
Australia,2022,ENER,7
Australia,2022,ENGI,8
Australia,2022,ENVI,7
Australia,2022,IMMU,4
Australia,2022,MATE,4
Australia,2022,MATH,2
Australia,2022,MEDI,77
Australia,2022,MULT,18
Australia,2022,NEUR,9
Australia,2022,PHAR,7
Australia,2022,PHYS,43
Australia,2022,PSYC,12
Australia,2022,SOCI,7
Australia,2022,VETE,2
Austria,2022,AGRI,2
Austria,2022,BIOC,3
Austria,2022,CHEM,5
Austria,2022,ENGI,8
Austria,2022,MATE,2
Austria,2022,MATH,2
Austria,2022,MEDI,5
Austria,2022,MULT,4
Austria,2022,NEUR,3
Austria,2022,PHAR,1
Austria,2022,PHYS,55
Austria,2022,PSYC,5
Austria,2022,SOCI,1
Azerbaijan,2022,MEDI,3
Azerbaijan,2022,MULT,1
Bahrain,2022,MEDI,3
Bahrain,2022,MULT,1
Bangladesh,2022,AGRI,6
Bangladesh,2022,BIOC,4
Bangladesh,2022,CENG,1
Bangladesh,2022,COMP,1
Bangladesh,2022,ENGI,1
Bangladesh,2022,ENVI,4
Bangladesh,2022,IMMU,3
Bangladesh,2022,MEDI,9
Bangladesh,2022,MULT,5
Bangladesh,2022,NEUR,1
Bangladesh,2022,PHAR,1
Bangladesh,2022,PSYC,3
Belarus,2022,BIOC,1
Belarus,2022,CHEM,1
Belarus,2022,ENGI,8
Belarus,2022,PHYS,55
Belarus,2022,PSYC,2
Belgium,2022,AGRI,3
Belgium,2022,BIOC,3
Belgium,2022,CHEM,1
Belgium,2022,ENGI,10
Belgium,2022,HEAL,1
Belgium,2022,IMMU,1
Belgium,2022,MATH,1
Belgium,2022,MEDI,10
Belgium,2022,MULT,7
Belgium,2022,PHAR,2
Belgium,2022,PHYS,61
Belgium,2022,PSYC,3
Belize,2022,MULT,1
Benin,2022,MEDI,1
Benin,2022,MULT,1
Bhutan,2022,BIOC,1
Bhutan,2022,MEDI,1
Bhutan,2022,MULT,1
Bolivia,2022,AGRI,2
Bolivia,2022,MATH,2
Bolivia,2022,MEDI,2
Bosnia and Herzegovina,2022,MEDI,2
Bosnia and Herzegovina,2022,MULT,1
Botswana,2022,MEDI,1
Brazil,2022,AGRI,2
Brazil,2022,BIOC,3
Brazil,2022,CENG,2
Brazil,2022,CHEM,1
Brazil,2022,COMP,4
Brazil,2022,DENT,1
Brazil,2022,ENER,1
Brazil,2022,ENGI,10
Brazil,2022,HEAL,1
Brazil,2022,MATE,2
Brazil,2022,MATH,2
Brazil,2022,MEDI,23
Brazil,2022,MULT,7
Brazil,2022,NEUR,4
Brazil,2022,PHAR,2
Brazil,2022,PHYS,58
Brazil,2022,PSYC,6
Brazil,2022,SOCI,2
Brunei Darussalam,2022,BIOC,1
Brunei Darussalam,2022,BUSI,1
Brunei Darussalam,2022,MEDI,2
Bulgaria,2022,AGRI,1
Bulgaria,2022,BIOC,12
Bulgaria,2022,COMP,1
Bulgaria,2022,DENT,1
Bulgaria,2022,ENGI,8
Bulgaria,2022,ENVI,2
Bulgaria,2022,MATH,2
Bulgaria,2022,MEDI,17
Bulgaria,2022,MULT,2
Bulgaria,2022,NEUR,6
Bulgaria,2022,PHAR,3
Bulgaria,2022,PHYS,55
Bulgaria,2022,PSYC,6
Burkina Faso,2022,MEDI,1
Burkina Faso,2022,MULT,1
Cambodia,2022,AGRI,2
Cambodia,2022,CENG,1
Cambodia,2022,COMP,1
Cambodia,2022,DENT,1
Cambodia,2022,EART,1
Cambodia,2022,MATE,2
Cambodia,2022,MEDI,7
Cambodia,2022,MULT,3
Cambodia,2022,NURS,1
Cameroon,2022,MEDI,5
Cameroon,2022,MULT,1
Canada,2022,AGRI,8
Canada,2022,ARTS,1
Canada,2022,BIOC,7
Canada,2022,CENG,4
Canada,2022,CHEM,3
Canada,2022,EART,1
Canada,2022,ENER,2
Canada,2022,ENGI,3
Canada,2022,ENVI,3
Canada,2022,HEAL,2
Canada,2022,IMMU,3
Canada,2022,MATE,1
Canada,2022,MATH,3
Canada,2022,MEDI,41
Canada,2022,MULT,11
Canada,2022,NEUR,5
Canada,2022,PHAR,1
Canada,2022,PHYS,1
Canada,2022,PSYC,6
Cape Verde,2022,MEDI,1
Cape Verde,2022,MULT,1
Central African Republic,2022,MEDI,1
Chad,2022,IMMU,1
Chad,2022,MEDI,1
Chile,2022,AGRI,3
Chile,2022,BIOC,1
Chile,2022,CENG,4
Chile,2022,CHEM,1
Chile,2022,ECON,1
Chile,2022,ENER,2
Chile,2022,ENGI,1
Chile,2022,ENVI,4
Chile,2022,MATE,1
Chile,2022,MATH,2
Chile,2022,MEDI,2
Chile,2022,MULT,6
Chile,2022,NEUR,1
Chile,2022,PHAR,2
Chile,2022,PHYS,6
Chile,2022,PSYC,5
China,2022,AGRI,13
China,2022,BIOC,7
China,2022,CENG,15
China,2022,CHEM,22
China,2022,COMP,10
China,2022,EART,7
China,2022,ECON,2
China,2022,ENER,14
China,2022,ENGI,14
China,2022,ENVI,14
China,2022,IMMU,5
China,2022,MATE,11
China,2022,MATH,3
China,2022,MEDI,47
China,2022,MULT,16
China,2022,NEUR,4
China,2022,NURS,1
China,2022,PHAR,4
China,2022,PHYS,71
China,2022,PSYC,16
China,2022,SOCI,1
China,2022,VETE,1
Colombia,2022,AGRI,1
Colombia,2022,ENGI,8
Colombia,2022,MATH,2
Colombia,2022,MEDI,6
Colombia,2022,MULT,5
Colombia,2022,NEUR,1
Colombia,2022,PHYS,55
Colombia,2022,PSYC,5
Congo,2022,MULT,1
Costa Rica,2022,MEDI,2
Costa Rica,2022,MULT,3
Costa Rica,2022,PSYC,1
Cote d'Ivoire,2022,MEDI,1
Croatia,2022,BIOC,1
Croatia,2022,ENER,1
Croatia,2022,ENGI,8
Croatia,2022,MEDI,2
Croatia,2022,MULT,2
Croatia,2022,NEUR,1
Croatia,2022,PHYS,55
Croatia,2022,PSYC,3
Cuba,2022,BIOC,1
Cuba,2022,MEDI,2
Cuba,2022,MULT,1
Cuba,2022,NEUR,3
Cyprus,2022,ENGI,8
Cyprus,2022,MEDI,3
Cyprus,2022,MULT,1
Cyprus,2022,PHYS,55
Cyprus,2022,PSYC,3
Czech Republic,2022,AGRI,5
Czech Republic,2022,ARTS,1
Czech Republic,2022,BIOC,1
Czech Republic,2022,CENG,2
Czech Republic,2022,DENT,1
Czech Republic,2022,ENGI,9
Czech Republic,2022,MATE,2
Czech Republic,2022,MATH,2
Czech Republic,2022,MEDI,2
Czech Republic,2022,MULT,2
Czech Republic,2022,PHYS,57
Czech Republic,2022,PSYC,5
Czech Republic,2022,SOCI,1
Democratic Republic Congo,2022,MEDI,3
Denmark,2022,AGRI,2
Denmark,2022,CENG,1
Denmark,2022,CHEM,1
Denmark,2022,ENER,4
Denmark,2022,ENGI,5
Denmark,2022,HEAL,1
Denmark,2022,MEDI,6
Denmark,2022,MULT,2
Denmark,2022,NEUR,1
Denmark,2022,PHYS,3
Denmark,2022,PSYC,6
Dominican Republic,2022,MEDI,1
Dominican Republic,2022,MULT,1
Ecuador,2022,ENGI,8
Ecuador,2022,IMMU,1
Ecuador,2022,MEDI,2
Ecuador,2022,MULT,2
Ecuador,2022,PHYS,54
Ecuador,2022,PSYC,3
Ecuador,2022,SOCI,1
Egypt,2022,AGRI,26
Egypt,2022,BIOC,2
Egypt,2022,COMP,3
Egypt,2022,DENT,1
Egypt,2022,ECON,1
Egypt,2022,ENER,1
Egypt,2022,ENGI,10
Egypt,2022,IMMU,2
Egypt,2022,MATE,1
Egypt,2022,MEDI,9
Egypt,2022,MULT,3
Egypt,2022,NEUR,1
Egypt,2022,PHYS,55
Egypt,2022,PSYC,2
Estonia,2022,ENGI,8
Estonia,2022,MEDI,1
Estonia,2022,MULT,4
Estonia,2022,PHYS,55
Estonia,2022,PSYC,1
Ethiopia,2022,MEDI,7
Ethiopia,2022,MULT,1
Ethiopia,2022,NEUR,1
Finland,2022,AGRI,2
Finland,2022,CENG,2
Finland,2022,COMP,2
Finland,2022,ENGI,9
Finland,2022,MATE,1
Finland,2022,MEDI,5
Finland,2022,MULT,4
Finland,2022,PHYS,57
Finland,2022,PSYC,1
Finland,2022,SOCI,1
France,2022,AGRI,7
France,2022,BIOC,2
France,2022,BUSI,3
France,2022,CENG,5
France,2022,CHEM,1
France,2022,COMP,1
France,2022,DENT,2
France,2022,EART,3
France,2022,ECON,1
France,2022,ENER,3
France,2022,ENGI,11
France,2022,ENVI,3
France,2022,IMMU,1
France,2022,MATE,1
France,2022,MEDI,31
France,2022,MULT,8
France,2022,NEUR,3
France,2022,PHAR,1
France,2022,PHYS,64
France,2022,PSYC,6
Georgia,2022,ENGI,8
Georgia,2022,MEDI,1
Georgia,2022,MULT,1
Georgia,2022,PHYS,55
Germany,2022,AGRI,5
Germany,2022,ARTS,1
Germany,2022,BIOC,4
Germany,2022,CENG,4
Germany,2022,CHEM,8
Germany,2022,COMP,1
Germany,2022,DENT,1
Germany,2022,EART,5
Germany,2022,ECON,1
Germany,2022,ENGI,10
Germany,2022,ENVI,4
Germany,2022,HEAL,1
Germany,2022,IMMU,3
Germany,2022,MATE,5
Germany,2022,MATH,2
Germany,2022,MEDI,40
Germany,2022,MULT,10
Germany,2022,NEUR,5
Germany,2022,PHAR,1
Germany,2022,PHYS,67
Germany,2022,PSYC,9
Germany,2022,SOCI,1
Germany,2022,VETE,1
Ghana,2022,ENGI,1
Ghana,2022,MEDI,2
Ghana,2022,MULT,2
Greece,2022,AGRI,2
Greece,2022,DENT,1
Greece,2022,ENGI,10
Greece,2022,MATH,1
Greece,2022,MEDI,4
Greece,2022,MULT,2
Greece,2022,PHYS,56
Greece,2022,PSYC,5
Guatemala,2022,BIOC,1
Guatemala,2022,MULT,1
Guinea,2022,MEDI,2
Guinea-Bissau,2022,MULT,1
Guyana,2022,MEDI,1
Haiti,2022,MEDI,1
Haiti,2022,MULT,1
Honduras,2022,MEDI,1
Hong Kong,2022,AGRI,2
Hong Kong,2022,BUSI,1
Hong Kong,2022,CENG,4
Hong Kong,2022,CHEM,1
Hong Kong,2022,COMP,2
Hong Kong,2022,ENER,2
Hong Kong,2022,ENGI,4
Hong Kong,2022,ENVI,4
Hong Kong,2022,HEAL,1
Hong Kong,2022,IMMU,2
Hong Kong,2022,MATE,1
Hong Kong,2022,MEDI,34
Hong Kong,2022,MULT,8
Hong Kong,2022,NURS,1
Hong Kong,2022,PHAR,1
Hong Kong,2022,PHYS,2
Hong Kong,2022,PSYC,3
Hong Kong,2022,SOCI,1
Hong Kong,2022,VETE,1
Hungary,2022,AGRI,1
Hungary,2022,ENGI,9
Hungary,2022,IMMU,2
Hungary,2022,MATE,1
Hungary,2022,MEDI,2
Hungary,2022,MULT,1
Hungary,2022,PHAR,1
Hungary,2022,PHYS,55
Hungary,2022,PSYC,5
