filename,dc_title,affiliation_country,srctype,eid,prism_coverDate,prism_aggregationType,subtypeDescription,subject_area_name,subject_area_code,subject_area_abbrev,publicationName,source_id,citedby_count,subtype,prism_doi,dc_identifier,dc_publisher
201902946,Search for low-mass resonances decaying into bottom quark-antiquark pairs in proton-proton collisions at s =13 TeV,Poland,j,2-s2.0-85061085232,2019-01-01T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Physical Review D,21100779241,125,ar,10.1103/PhysRevD.99.012005,SCOPUS_ID:85061085232,American Physical Societyrevtex@aps.org
201902946,Search for low-mass resonances decaying into bottom quark-antiquark pairs in proton-proton collisions at s =13 TeV,Portugal,j,2-s2.0-85061085232,2019-01-01T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Physical Review D,21100779241,125,ar,10.1103/PhysRevD.99.012005,SCOPUS_ID:85061085232,American Physical Societyrevtex@aps.org
201902946,Search for low-mass resonances decaying into bottom quark-antiquark pairs in proton-proton collisions at s =13 TeV,Puerto Rico,j,2-s2.0-85061085232,2019-01-01T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Physical Review D,21100779241,125,ar,10.1103/PhysRevD.99.012005,SCOPUS_ID:85061085232,American Physical Societyrevtex@aps.org
201902946,Search for low-mass resonances decaying into bottom quark-antiquark pairs in proton-proton collisions at s =13 TeV,Qatar,j,2-s2.0-85061085232,2019-01-01T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Physical Review D,21100779241,125,ar,10.1103/PhysRevD.99.012005,SCOPUS_ID:85061085232,American Physical Societyrevtex@aps.org
201902946,Search for low-mass resonances decaying into bottom quark-antiquark pairs in proton-proton collisions at s =13 TeV,Russian Federation,j,2-s2.0-85061085232,2019-01-01T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Physical Review D,21100779241,125,ar,10.1103/PhysRevD.99.012005,SCOPUS_ID:85061085232,American Physical Societyrevtex@aps.org
201902946,Search for low-mass resonances decaying into bottom quark-antiquark pairs in proton-proton collisions at s =13 TeV,Saudi Arabia,j,2-s2.0-85061085232,2019-01-01T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Physical Review D,21100779241,125,ar,10.1103/PhysRevD.99.012005,SCOPUS_ID:85061085232,American Physical Societyrevtex@aps.org
201902946,Search for low-mass resonances decaying into bottom quark-antiquark pairs in proton-proton collisions at s =13 TeV,Serbia,j,2-s2.0-85061085232,2019-01-01T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Physical Review D,21100779241,125,ar,10.1103/PhysRevD.99.012005,SCOPUS_ID:85061085232,American Physical Societyrevtex@aps.org
201902946,Search for low-mass resonances decaying into bottom quark-antiquark pairs in proton-proton collisions at s =13 TeV,South Korea,j,2-s2.0-85061085232,2019-01-01T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Physical Review D,21100779241,125,ar,10.1103/PhysRevD.99.012005,SCOPUS_ID:85061085232,American Physical Societyrevtex@aps.org
201902946,Search for low-mass resonances decaying into bottom quark-antiquark pairs in proton-proton collisions at s =13 TeV,Spain,j,2-s2.0-85061085232,2019-01-01T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Physical Review D,21100779241,125,ar,10.1103/PhysRevD.99.012005,SCOPUS_ID:85061085232,American Physical Societyrevtex@aps.org
201902946,Search for low-mass resonances decaying into bottom quark-antiquark pairs in proton-proton collisions at s =13 TeV,Sri Lanka,j,2-s2.0-85061085232,2019-01-01T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Physical Review D,21100779241,125,ar,10.1103/PhysRevD.99.012005,SCOPUS_ID:85061085232,American Physical Societyrevtex@aps.org
201902946,Search for low-mass resonances decaying into bottom quark-antiquark pairs in proton-proton collisions at s =13 TeV,Switzerland,j,2-s2.0-85061085232,2019-01-01T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Physical Review D,21100779241,125,ar,10.1103/PhysRevD.99.012005,SCOPUS_ID:85061085232,American Physical Societyrevtex@aps.org
201902946,Search for low-mass resonances decaying into bottom quark-antiquark pairs in proton-proton collisions at s =13 TeV,Taiwan,j,2-s2.0-85061085232,2019-01-01T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Physical Review D,21100779241,125,ar,10.1103/PhysRevD.99.012005,SCOPUS_ID:85061085232,American Physical Societyrevtex@aps.org
201902946,Search for low-mass resonances decaying into bottom quark-antiquark pairs in proton-proton collisions at s =13 TeV,Thailand,j,2-s2.0-85061085232,2019-01-01T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Physical Review D,21100779241,125,ar,10.1103/PhysRevD.99.012005,SCOPUS_ID:85061085232,American Physical Societyrevtex@aps.org
201902946,Search for low-mass resonances decaying into bottom quark-antiquark pairs in proton-proton collisions at s =13 TeV,Turkey,j,2-s2.0-85061085232,2019-01-01T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Physical Review D,21100779241,125,ar,10.1103/PhysRevD.99.012005,SCOPUS_ID:85061085232,American Physical Societyrevtex@aps.org
201902946,Search for low-mass resonances decaying into bottom quark-antiquark pairs in proton-proton collisions at s =13 TeV,Ukraine,j,2-s2.0-85061085232,2019-01-01T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Physical Review D,21100779241,125,ar,10.1103/PhysRevD.99.012005,SCOPUS_ID:85061085232,American Physical Societyrevtex@aps.org
201902946,Search for low-mass resonances decaying into bottom quark-antiquark pairs in proton-proton collisions at s =13 TeV,United Kingdom,j,2-s2.0-85061085232,2019-01-01T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Physical Review D,21100779241,125,ar,10.1103/PhysRevD.99.012005,SCOPUS_ID:85061085232,American Physical Societyrevtex@aps.org
201902946,Search for low-mass resonances decaying into bottom quark-antiquark pairs in proton-proton collisions at s =13 TeV,United States,j,2-s2.0-85061085232,2019-01-01T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Physical Review D,21100779241,125,ar,10.1103/PhysRevD.99.012005,SCOPUS_ID:85061085232,American Physical Societyrevtex@aps.org
201902947,Search for pair-produced three-jet resonances in proton-proton collisions at s =13 TeV,Armenia,j,2-s2.0-85061080981,2019-01-01T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Physical Review D,21100779241,12,ar,10.1103/PhysRevD.99.012010,SCOPUS_ID:85061080981,American Physical Societyrevtex@aps.org
201902947,Search for pair-produced three-jet resonances in proton-proton collisions at s =13 TeV,Australia,j,2-s2.0-85061080981,2019-01-01T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Physical Review D,21100779241,12,ar,10.1103/PhysRevD.99.012010,SCOPUS_ID:85061080981,American Physical Societyrevtex@aps.org
201902947,Search for pair-produced three-jet resonances in proton-proton collisions at s =13 TeV,Austria,j,2-s2.0-85061080981,2019-01-01T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Physical Review D,21100779241,12,ar,10.1103/PhysRevD.99.012010,SCOPUS_ID:85061080981,American Physical Societyrevtex@aps.org
201902947,Search for pair-produced three-jet resonances in proton-proton collisions at s =13 TeV,Belarus,j,2-s2.0-85061080981,2019-01-01T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Physical Review D,21100779241,12,ar,10.1103/PhysRevD.99.012010,SCOPUS_ID:85061080981,American Physical Societyrevtex@aps.org
201902947,Search for pair-produced three-jet resonances in proton-proton collisions at s =13 TeV,Belgium,j,2-s2.0-85061080981,2019-01-01T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Physical Review D,21100779241,12,ar,10.1103/PhysRevD.99.012010,SCOPUS_ID:85061080981,American Physical Societyrevtex@aps.org
201902947,Search for pair-produced three-jet resonances in proton-proton collisions at s =13 TeV,Brazil,j,2-s2.0-85061080981,2019-01-01T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Physical Review D,21100779241,12,ar,10.1103/PhysRevD.99.012010,SCOPUS_ID:85061080981,American Physical Societyrevtex@aps.org
201902947,Search for pair-produced three-jet resonances in proton-proton collisions at s =13 TeV,Bulgaria,j,2-s2.0-85061080981,2019-01-01T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Physical Review D,21100779241,12,ar,10.1103/PhysRevD.99.012010,SCOPUS_ID:85061080981,American Physical Societyrevtex@aps.org
201902947,Search for pair-produced three-jet resonances in proton-proton collisions at s =13 TeV,China,j,2-s2.0-85061080981,2019-01-01T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Physical Review D,21100779241,12,ar,10.1103/PhysRevD.99.012010,SCOPUS_ID:85061080981,American Physical Societyrevtex@aps.org
201902947,Search for pair-produced three-jet resonances in proton-proton collisions at s =13 TeV,Colombia,j,2-s2.0-85061080981,2019-01-01T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Physical Review D,21100779241,12,ar,10.1103/PhysRevD.99.012010,SCOPUS_ID:85061080981,American Physical Societyrevtex@aps.org
201902947,Search for pair-produced three-jet resonances in proton-proton collisions at s =13 TeV,Croatia,j,2-s2.0-85061080981,2019-01-01T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Physical Review D,21100779241,12,ar,10.1103/PhysRevD.99.012010,SCOPUS_ID:85061080981,American Physical Societyrevtex@aps.org
201902947,Search for pair-produced three-jet resonances in proton-proton collisions at s =13 TeV,Cyprus,j,2-s2.0-85061080981,2019-01-01T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Physical Review D,21100779241,12,ar,10.1103/PhysRevD.99.012010,SCOPUS_ID:85061080981,American Physical Societyrevtex@aps.org
201902947,Search for pair-produced three-jet resonances in proton-proton collisions at s =13 TeV,Czech Republic,j,2-s2.0-85061080981,2019-01-01T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Physical Review D,21100779241,12,ar,10.1103/PhysRevD.99.012010,SCOPUS_ID:85061080981,American Physical Societyrevtex@aps.org
201902947,Search for pair-produced three-jet resonances in proton-proton collisions at s =13 TeV,Ecuador,j,2-s2.0-85061080981,2019-01-01T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Physical Review D,21100779241,12,ar,10.1103/PhysRevD.99.012010,SCOPUS_ID:85061080981,American Physical Societyrevtex@aps.org
201902947,Search for pair-produced three-jet resonances in proton-proton collisions at s =13 TeV,Egypt,j,2-s2.0-85061080981,2019-01-01T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Physical Review D,21100779241,12,ar,10.1103/PhysRevD.99.012010,SCOPUS_ID:85061080981,American Physical Societyrevtex@aps.org
201902947,Search for pair-produced three-jet resonances in proton-proton collisions at s =13 TeV,Estonia,j,2-s2.0-85061080981,2019-01-01T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Physical Review D,21100779241,12,ar,10.1103/PhysRevD.99.012010,SCOPUS_ID:85061080981,American Physical Societyrevtex@aps.org
201902947,Search for pair-produced three-jet resonances in proton-proton collisions at s =13 TeV,Finland,j,2-s2.0-85061080981,2019-01-01T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Physical Review D,21100779241,12,ar,10.1103/PhysRevD.99.012010,SCOPUS_ID:85061080981,American Physical Societyrevtex@aps.org
201902947,Search for pair-produced three-jet resonances in proton-proton collisions at s =13 TeV,France,j,2-s2.0-85061080981,2019-01-01T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Physical Review D,21100779241,12,ar,10.1103/PhysRevD.99.012010,SCOPUS_ID:85061080981,American Physical Societyrevtex@aps.org
201902947,Search for pair-produced three-jet resonances in proton-proton collisions at s =13 TeV,Georgia,j,2-s2.0-85061080981,2019-01-01T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Physical Review D,21100779241,12,ar,10.1103/PhysRevD.99.012010,SCOPUS_ID:85061080981,American Physical Societyrevtex@aps.org
201902947,Search for pair-produced three-jet resonances in proton-proton collisions at s =13 TeV,Germany,j,2-s2.0-85061080981,2019-01-01T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Physical Review D,21100779241,12,ar,10.1103/PhysRevD.99.012010,SCOPUS_ID:85061080981,American Physical Societyrevtex@aps.org
201902947,Search for pair-produced three-jet resonances in proton-proton collisions at s =13 TeV,Greece,j,2-s2.0-85061080981,2019-01-01T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Physical Review D,21100779241,12,ar,10.1103/PhysRevD.99.012010,SCOPUS_ID:85061080981,American Physical Societyrevtex@aps.org
201902947,Search for pair-produced three-jet resonances in proton-proton collisions at s =13 TeV,Hungary,j,2-s2.0-85061080981,2019-01-01T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Physical Review D,21100779241,12,ar,10.1103/PhysRevD.99.012010,SCOPUS_ID:85061080981,American Physical Societyrevtex@aps.org
201902947,Search for pair-produced three-jet resonances in proton-proton collisions at s =13 TeV,India,j,2-s2.0-85061080981,2019-01-01T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Physical Review D,21100779241,12,ar,10.1103/PhysRevD.99.012010,SCOPUS_ID:85061080981,American Physical Societyrevtex@aps.org
201902947,Search for pair-produced three-jet resonances in proton-proton collisions at s =13 TeV,Iran,j,2-s2.0-85061080981,2019-01-01T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Physical Review D,21100779241,12,ar,10.1103/PhysRevD.99.012010,SCOPUS_ID:85061080981,American Physical Societyrevtex@aps.org
201902947,Search for pair-produced three-jet resonances in proton-proton collisions at s =13 TeV,Ireland,j,2-s2.0-85061080981,2019-01-01T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Physical Review D,21100779241,12,ar,10.1103/PhysRevD.99.012010,SCOPUS_ID:85061080981,American Physical Societyrevtex@aps.org
201902947,Search for pair-produced three-jet resonances in proton-proton collisions at s =13 TeV,Italy,j,2-s2.0-85061080981,2019-01-01T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Physical Review D,21100779241,12,ar,10.1103/PhysRevD.99.012010,SCOPUS_ID:85061080981,American Physical Societyrevtex@aps.org
201902947,Search for pair-produced three-jet resonances in proton-proton collisions at s =13 TeV,Latvia,j,2-s2.0-85061080981,2019-01-01T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Physical Review D,21100779241,12,ar,10.1103/PhysRevD.99.012010,SCOPUS_ID:85061080981,American Physical Societyrevtex@aps.org
201902947,Search for pair-produced three-jet resonances in proton-proton collisions at s =13 TeV,Lithuania,j,2-s2.0-85061080981,2019-01-01T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Physical Review D,21100779241,12,ar,10.1103/PhysRevD.99.012010,SCOPUS_ID:85061080981,American Physical Societyrevtex@aps.org
201902947,Search for pair-produced three-jet resonances in proton-proton collisions at s =13 TeV,Malaysia,j,2-s2.0-85061080981,2019-01-01T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Physical Review D,21100779241,12,ar,10.1103/PhysRevD.99.012010,SCOPUS_ID:85061080981,American Physical Societyrevtex@aps.org
201902947,Search for pair-produced three-jet resonances in proton-proton collisions at s =13 TeV,Mexico,j,2-s2.0-85061080981,2019-01-01T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Physical Review D,21100779241,12,ar,10.1103/PhysRevD.99.012010,SCOPUS_ID:85061080981,American Physical Societyrevtex@aps.org
201902947,Search for pair-produced three-jet resonances in proton-proton collisions at s =13 TeV,New Zealand,j,2-s2.0-85061080981,2019-01-01T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Physical Review D,21100779241,12,ar,10.1103/PhysRevD.99.012010,SCOPUS_ID:85061080981,American Physical Societyrevtex@aps.org
201902947,Search for pair-produced three-jet resonances in proton-proton collisions at s =13 TeV,Pakistan,j,2-s2.0-85061080981,2019-01-01T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Physical Review D,21100779241,12,ar,10.1103/PhysRevD.99.012010,SCOPUS_ID:85061080981,American Physical Societyrevtex@aps.org
201902947,Search for pair-produced three-jet resonances in proton-proton collisions at s =13 TeV,Poland,j,2-s2.0-85061080981,2019-01-01T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Physical Review D,21100779241,12,ar,10.1103/PhysRevD.99.012010,SCOPUS_ID:85061080981,American Physical Societyrevtex@aps.org
201902947,Search for pair-produced three-jet resonances in proton-proton collisions at s =13 TeV,Portugal,j,2-s2.0-85061080981,2019-01-01T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Physical Review D,21100779241,12,ar,10.1103/PhysRevD.99.012010,SCOPUS_ID:85061080981,American Physical Societyrevtex@aps.org
201902947,Search for pair-produced three-jet resonances in proton-proton collisions at s =13 TeV,Puerto Rico,j,2-s2.0-85061080981,2019-01-01T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Physical Review D,21100779241,12,ar,10.1103/PhysRevD.99.012010,SCOPUS_ID:85061080981,American Physical Societyrevtex@aps.org
201902947,Search for pair-produced three-jet resonances in proton-proton collisions at s =13 TeV,Qatar,j,2-s2.0-85061080981,2019-01-01T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Physical Review D,21100779241,12,ar,10.1103/PhysRevD.99.012010,SCOPUS_ID:85061080981,American Physical Societyrevtex@aps.org
201902947,Search for pair-produced three-jet resonances in proton-proton collisions at s =13 TeV,Russian Federation,j,2-s2.0-85061080981,2019-01-01T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Physical Review D,21100779241,12,ar,10.1103/PhysRevD.99.012010,SCOPUS_ID:85061080981,American Physical Societyrevtex@aps.org
201902947,Search for pair-produced three-jet resonances in proton-proton collisions at s =13 TeV,Saudi Arabia,j,2-s2.0-85061080981,2019-01-01T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Physical Review D,21100779241,12,ar,10.1103/PhysRevD.99.012010,SCOPUS_ID:85061080981,American Physical Societyrevtex@aps.org
201902947,Search for pair-produced three-jet resonances in proton-proton collisions at s =13 TeV,Serbia,j,2-s2.0-85061080981,2019-01-01T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Physical Review D,21100779241,12,ar,10.1103/PhysRevD.99.012010,SCOPUS_ID:85061080981,American Physical Societyrevtex@aps.org
201902947,Search for pair-produced three-jet resonances in proton-proton collisions at s =13 TeV,South Korea,j,2-s2.0-85061080981,2019-01-01T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Physical Review D,21100779241,12,ar,10.1103/PhysRevD.99.012010,SCOPUS_ID:85061080981,American Physical Societyrevtex@aps.org
201902947,Search for pair-produced three-jet resonances in proton-proton collisions at s =13 TeV,Spain,j,2-s2.0-85061080981,2019-01-01T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Physical Review D,21100779241,12,ar,10.1103/PhysRevD.99.012010,SCOPUS_ID:85061080981,American Physical Societyrevtex@aps.org
201902947,Search for pair-produced three-jet resonances in proton-proton collisions at s =13 TeV,Sri Lanka,j,2-s2.0-85061080981,2019-01-01T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Physical Review D,21100779241,12,ar,10.1103/PhysRevD.99.012010,SCOPUS_ID:85061080981,American Physical Societyrevtex@aps.org
201902947,Search for pair-produced three-jet resonances in proton-proton collisions at s =13 TeV,Switzerland,j,2-s2.0-85061080981,2019-01-01T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Physical Review D,21100779241,12,ar,10.1103/PhysRevD.99.012010,SCOPUS_ID:85061080981,American Physical Societyrevtex@aps.org
201902947,Search for pair-produced three-jet resonances in proton-proton collisions at s =13 TeV,Taiwan,j,2-s2.0-85061080981,2019-01-01T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Physical Review D,21100779241,12,ar,10.1103/PhysRevD.99.012010,SCOPUS_ID:85061080981,American Physical Societyrevtex@aps.org
201902947,Search for pair-produced three-jet resonances in proton-proton collisions at s =13 TeV,Thailand,j,2-s2.0-85061080981,2019-01-01T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Physical Review D,21100779241,12,ar,10.1103/PhysRevD.99.012010,SCOPUS_ID:85061080981,American Physical Societyrevtex@aps.org
201902947,Search for pair-produced three-jet resonances in proton-proton collisions at s =13 TeV,Turkey,j,2-s2.0-85061080981,2019-01-01T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Physical Review D,21100779241,12,ar,10.1103/PhysRevD.99.012010,SCOPUS_ID:85061080981,American Physical Societyrevtex@aps.org
201902947,Search for pair-produced three-jet resonances in proton-proton collisions at s =13 TeV,Ukraine,j,2-s2.0-85061080981,2019-01-01T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Physical Review D,21100779241,12,ar,10.1103/PhysRevD.99.012010,SCOPUS_ID:85061080981,American Physical Societyrevtex@aps.org
201902947,Search for pair-produced three-jet resonances in proton-proton collisions at s =13 TeV,United Kingdom,j,2-s2.0-85061080981,2019-01-01T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Physical Review D,21100779241,12,ar,10.1103/PhysRevD.99.012010,SCOPUS_ID:85061080981,American Physical Societyrevtex@aps.org
201902947,Search for pair-produced three-jet resonances in proton-proton collisions at s =13 TeV,United States,j,2-s2.0-85061080981,2019-01-01T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Physical Review D,21100779241,12,ar,10.1103/PhysRevD.99.012010,SCOPUS_ID:85061080981,American Physical Societyrevtex@aps.org
201902948,Search for production of Higgs boson pairs in the four b quark final state using large-area jets in proton-proton collisions at √s=13 TeV,Armenia,j,2-s2.0-85061032987,2019-01-01T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Journal of High Energy Physics,28520,28,ar,10.1007/JHEP01(2019)040,SCOPUS_ID:85061032987,Springer Verlagservice@springer.de
201902948,Search for production of Higgs boson pairs in the four b quark final state using large-area jets in proton-proton collisions at √s=13 TeV,Australia,j,2-s2.0-85061032987,2019-01-01T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Journal of High Energy Physics,28520,28,ar,10.1007/JHEP01(2019)040,SCOPUS_ID:85061032987,Springer Verlagservice@springer.de
201902948,Search for production of Higgs boson pairs in the four b quark final state using large-area jets in proton-proton collisions at √s=13 TeV,Austria,j,2-s2.0-85061032987,2019-01-01T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Journal of High Energy Physics,28520,28,ar,10.1007/JHEP01(2019)040,SCOPUS_ID:85061032987,Springer Verlagservice@springer.de
201902948,Search for production of Higgs boson pairs in the four b quark final state using large-area jets in proton-proton collisions at √s=13 TeV,Belarus,j,2-s2.0-85061032987,2019-01-01T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Journal of High Energy Physics,28520,28,ar,10.1007/JHEP01(2019)040,SCOPUS_ID:85061032987,Springer Verlagservice@springer.de
201902948,Search for production of Higgs boson pairs in the four b quark final state using large-area jets in proton-proton collisions at √s=13 TeV,Belgium,j,2-s2.0-85061032987,2019-01-01T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Journal of High Energy Physics,28520,28,ar,10.1007/JHEP01(2019)040,SCOPUS_ID:85061032987,Springer Verlagservice@springer.de
201902948,Search for production of Higgs boson pairs in the four b quark final state using large-area jets in proton-proton collisions at √s=13 TeV,Brazil,j,2-s2.0-85061032987,2019-01-01T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Journal of High Energy Physics,28520,28,ar,10.1007/JHEP01(2019)040,SCOPUS_ID:85061032987,Springer Verlagservice@springer.de
201902948,Search for production of Higgs boson pairs in the four b quark final state using large-area jets in proton-proton collisions at √s=13 TeV,Bulgaria,j,2-s2.0-85061032987,2019-01-01T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Journal of High Energy Physics,28520,28,ar,10.1007/JHEP01(2019)040,SCOPUS_ID:85061032987,Springer Verlagservice@springer.de
201902948,Search for production of Higgs boson pairs in the four b quark final state using large-area jets in proton-proton collisions at √s=13 TeV,China,j,2-s2.0-85061032987,2019-01-01T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Journal of High Energy Physics,28520,28,ar,10.1007/JHEP01(2019)040,SCOPUS_ID:85061032987,Springer Verlagservice@springer.de
201902948,Search for production of Higgs boson pairs in the four b quark final state using large-area jets in proton-proton collisions at √s=13 TeV,Colombia,j,2-s2.0-85061032987,2019-01-01T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Journal of High Energy Physics,28520,28,ar,10.1007/JHEP01(2019)040,SCOPUS_ID:85061032987,Springer Verlagservice@springer.de
201902948,Search for production of Higgs boson pairs in the four b quark final state using large-area jets in proton-proton collisions at √s=13 TeV,Croatia,j,2-s2.0-85061032987,2019-01-01T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Journal of High Energy Physics,28520,28,ar,10.1007/JHEP01(2019)040,SCOPUS_ID:85061032987,Springer Verlagservice@springer.de
201902948,Search for production of Higgs boson pairs in the four b quark final state using large-area jets in proton-proton collisions at √s=13 TeV,Cyprus,j,2-s2.0-85061032987,2019-01-01T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Journal of High Energy Physics,28520,28,ar,10.1007/JHEP01(2019)040,SCOPUS_ID:85061032987,Springer Verlagservice@springer.de
201902948,Search for production of Higgs boson pairs in the four b quark final state using large-area jets in proton-proton collisions at √s=13 TeV,Czech Republic,j,2-s2.0-85061032987,2019-01-01T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Journal of High Energy Physics,28520,28,ar,10.1007/JHEP01(2019)040,SCOPUS_ID:85061032987,Springer Verlagservice@springer.de
201902948,Search for production of Higgs boson pairs in the four b quark final state using large-area jets in proton-proton collisions at √s=13 TeV,Ecuador,j,2-s2.0-85061032987,2019-01-01T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Journal of High Energy Physics,28520,28,ar,10.1007/JHEP01(2019)040,SCOPUS_ID:85061032987,Springer Verlagservice@springer.de
201902948,Search for production of Higgs boson pairs in the four b quark final state using large-area jets in proton-proton collisions at √s=13 TeV,Egypt,j,2-s2.0-85061032987,2019-01-01T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Journal of High Energy Physics,28520,28,ar,10.1007/JHEP01(2019)040,SCOPUS_ID:85061032987,Springer Verlagservice@springer.de
201902948,Search for production of Higgs boson pairs in the four b quark final state using large-area jets in proton-proton collisions at √s=13 TeV,Estonia,j,2-s2.0-85061032987,2019-01-01T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Journal of High Energy Physics,28520,28,ar,10.1007/JHEP01(2019)040,SCOPUS_ID:85061032987,Springer Verlagservice@springer.de
