Subject,Identifier,EID,Title,Publication Name,Publication Date,DOI,Cited By Count,Affiliation Country,Year
PHYS,SCOPUS_ID:85130262791,2-s2.0-85130262791,Precision measurement of the W boson decay branching fractions in proton-proton collisions at s =13 TeV,Physical Review D,2022-04-01T00:00:00.000Z,10.1103/PhysRevD.105.072008,5,Cyprus,2022
PHYS,SCOPUS_ID:85130262791,2-s2.0-85130262791,Precision measurement of the W boson decay branching fractions in proton-proton collisions at s =13 TeV,Physical Review D,2022-04-01T00:00:00.000Z,10.1103/PhysRevD.105.072008,5,Czech Republic,2022
PHYS,SCOPUS_ID:85130262791,2-s2.0-85130262791,Precision measurement of the W boson decay branching fractions in proton-proton collisions at s =13 TeV,Physical Review D,2022-04-01T00:00:00.000Z,10.1103/PhysRevD.105.072008,5,Ecuador,2022
PHYS,SCOPUS_ID:85130262791,2-s2.0-85130262791,Precision measurement of the W boson decay branching fractions in proton-proton collisions at s =13 TeV,Physical Review D,2022-04-01T00:00:00.000Z,10.1103/PhysRevD.105.072008,5,Egypt,2022
PHYS,SCOPUS_ID:85130262791,2-s2.0-85130262791,Precision measurement of the W boson decay branching fractions in proton-proton collisions at s =13 TeV,Physical Review D,2022-04-01T00:00:00.000Z,10.1103/PhysRevD.105.072008,5,Estonia,2022
PHYS,SCOPUS_ID:85130262791,2-s2.0-85130262791,Precision measurement of the W boson decay branching fractions in proton-proton collisions at s =13 TeV,Physical Review D,2022-04-01T00:00:00.000Z,10.1103/PhysRevD.105.072008,5,Finland,2022
PHYS,SCOPUS_ID:85130262791,2-s2.0-85130262791,Precision measurement of the W boson decay branching fractions in proton-proton collisions at s =13 TeV,Physical Review D,2022-04-01T00:00:00.000Z,10.1103/PhysRevD.105.072008,5,France,2022
PHYS,SCOPUS_ID:85130262791,2-s2.0-85130262791,Precision measurement of the W boson decay branching fractions in proton-proton collisions at s =13 TeV,Physical Review D,2022-04-01T00:00:00.000Z,10.1103/PhysRevD.105.072008,5,Georgia,2022
PHYS,SCOPUS_ID:85130262791,2-s2.0-85130262791,Precision measurement of the W boson decay branching fractions in proton-proton collisions at s =13 TeV,Physical Review D,2022-04-01T00:00:00.000Z,10.1103/PhysRevD.105.072008,5,Germany,2022
PHYS,SCOPUS_ID:85130262791,2-s2.0-85130262791,Precision measurement of the W boson decay branching fractions in proton-proton collisions at s =13 TeV,Physical Review D,2022-04-01T00:00:00.000Z,10.1103/PhysRevD.105.072008,5,Greece,2022
PHYS,SCOPUS_ID:85130262791,2-s2.0-85130262791,Precision measurement of the W boson decay branching fractions in proton-proton collisions at s =13 TeV,Physical Review D,2022-04-01T00:00:00.000Z,10.1103/PhysRevD.105.072008,5,Hungary,2022
PHYS,SCOPUS_ID:85130262791,2-s2.0-85130262791,Precision measurement of the W boson decay branching fractions in proton-proton collisions at s =13 TeV,Physical Review D,2022-04-01T00:00:00.000Z,10.1103/PhysRevD.105.072008,5,India,2022
PHYS,SCOPUS_ID:85130262791,2-s2.0-85130262791,Precision measurement of the W boson decay branching fractions in proton-proton collisions at s =13 TeV,Physical Review D,2022-04-01T00:00:00.000Z,10.1103/PhysRevD.105.072008,5,Iran,2022
PHYS,SCOPUS_ID:85130262791,2-s2.0-85130262791,Precision measurement of the W boson decay branching fractions in proton-proton collisions at s =13 TeV,Physical Review D,2022-04-01T00:00:00.000Z,10.1103/PhysRevD.105.072008,5,Ireland,2022
PHYS,SCOPUS_ID:85130262791,2-s2.0-85130262791,Precision measurement of the W boson decay branching fractions in proton-proton collisions at s =13 TeV,Physical Review D,2022-04-01T00:00:00.000Z,10.1103/PhysRevD.105.072008,5,Italy,2022
PHYS,SCOPUS_ID:85130262791,2-s2.0-85130262791,Precision measurement of the W boson decay branching fractions in proton-proton collisions at s =13 TeV,Physical Review D,2022-04-01T00:00:00.000Z,10.1103/PhysRevD.105.072008,5,Kuwait,2022
PHYS,SCOPUS_ID:85130262791,2-s2.0-85130262791,Precision measurement of the W boson decay branching fractions in proton-proton collisions at s =13 TeV,Physical Review D,2022-04-01T00:00:00.000Z,10.1103/PhysRevD.105.072008,5,Latvia,2022
PHYS,SCOPUS_ID:85130262791,2-s2.0-85130262791,Precision measurement of the W boson decay branching fractions in proton-proton collisions at s =13 TeV,Physical Review D,2022-04-01T00:00:00.000Z,10.1103/PhysRevD.105.072008,5,Lithuania,2022
PHYS,SCOPUS_ID:85130262791,2-s2.0-85130262791,Precision measurement of the W boson decay branching fractions in proton-proton collisions at s =13 TeV,Physical Review D,2022-04-01T00:00:00.000Z,10.1103/PhysRevD.105.072008,5,Malaysia,2022
PHYS,SCOPUS_ID:85130262791,2-s2.0-85130262791,Precision measurement of the W boson decay branching fractions in proton-proton collisions at s =13 TeV,Physical Review D,2022-04-01T00:00:00.000Z,10.1103/PhysRevD.105.072008,5,Mexico,2022
PHYS,SCOPUS_ID:85130262791,2-s2.0-85130262791,Precision measurement of the W boson decay branching fractions in proton-proton collisions at s =13 TeV,Physical Review D,2022-04-01T00:00:00.000Z,10.1103/PhysRevD.105.072008,5,Montenegro,2022
PHYS,SCOPUS_ID:85130262791,2-s2.0-85130262791,Precision measurement of the W boson decay branching fractions in proton-proton collisions at s =13 TeV,Physical Review D,2022-04-01T00:00:00.000Z,10.1103/PhysRevD.105.072008,5,New Zealand,2022
PHYS,SCOPUS_ID:85130262791,2-s2.0-85130262791,Precision measurement of the W boson decay branching fractions in proton-proton collisions at s =13 TeV,Physical Review D,2022-04-01T00:00:00.000Z,10.1103/PhysRevD.105.072008,5,Pakistan,2022
PHYS,SCOPUS_ID:85130262791,2-s2.0-85130262791,Precision measurement of the W boson decay branching fractions in proton-proton collisions at s =13 TeV,Physical Review D,2022-04-01T00:00:00.000Z,10.1103/PhysRevD.105.072008,5,Poland,2022
PHYS,SCOPUS_ID:85130262791,2-s2.0-85130262791,Precision measurement of the W boson decay branching fractions in proton-proton collisions at s =13 TeV,Physical Review D,2022-04-01T00:00:00.000Z,10.1103/PhysRevD.105.072008,5,Portugal,2022
PHYS,SCOPUS_ID:85130262791,2-s2.0-85130262791,Precision measurement of the W boson decay branching fractions in proton-proton collisions at s =13 TeV,Physical Review D,2022-04-01T00:00:00.000Z,10.1103/PhysRevD.105.072008,5,Puerto Rico,2022
PHYS,SCOPUS_ID:85130262791,2-s2.0-85130262791,Precision measurement of the W boson decay branching fractions in proton-proton collisions at s =13 TeV,Physical Review D,2022-04-01T00:00:00.000Z,10.1103/PhysRevD.105.072008,5,Qatar,2022
PHYS,SCOPUS_ID:85130262791,2-s2.0-85130262791,Precision measurement of the W boson decay branching fractions in proton-proton collisions at s =13 TeV,Physical Review D,2022-04-01T00:00:00.000Z,10.1103/PhysRevD.105.072008,5,Russian Federation,2022
PHYS,SCOPUS_ID:85130262791,2-s2.0-85130262791,Precision measurement of the W boson decay branching fractions in proton-proton collisions at s =13 TeV,Physical Review D,2022-04-01T00:00:00.000Z,10.1103/PhysRevD.105.072008,5,Serbia,2022
PHYS,SCOPUS_ID:85130262791,2-s2.0-85130262791,Precision measurement of the W boson decay branching fractions in proton-proton collisions at s =13 TeV,Physical Review D,2022-04-01T00:00:00.000Z,10.1103/PhysRevD.105.072008,5,South Korea,2022
PHYS,SCOPUS_ID:85130262791,2-s2.0-85130262791,Precision measurement of the W boson decay branching fractions in proton-proton collisions at s =13 TeV,Physical Review D,2022-04-01T00:00:00.000Z,10.1103/PhysRevD.105.072008,5,Spain,2022
PHYS,SCOPUS_ID:85130262791,2-s2.0-85130262791,Precision measurement of the W boson decay branching fractions in proton-proton collisions at s =13 TeV,Physical Review D,2022-04-01T00:00:00.000Z,10.1103/PhysRevD.105.072008,5,Sri Lanka,2022
PHYS,SCOPUS_ID:85130262791,2-s2.0-85130262791,Precision measurement of the W boson decay branching fractions in proton-proton collisions at s =13 TeV,Physical Review D,2022-04-01T00:00:00.000Z,10.1103/PhysRevD.105.072008,5,Switzerland,2022
PHYS,SCOPUS_ID:85130262791,2-s2.0-85130262791,Precision measurement of the W boson decay branching fractions in proton-proton collisions at s =13 TeV,Physical Review D,2022-04-01T00:00:00.000Z,10.1103/PhysRevD.105.072008,5,Taiwan,2022
PHYS,SCOPUS_ID:85130262791,2-s2.0-85130262791,Precision measurement of the W boson decay branching fractions in proton-proton collisions at s =13 TeV,Physical Review D,2022-04-01T00:00:00.000Z,10.1103/PhysRevD.105.072008,5,Thailand,2022
PHYS,SCOPUS_ID:85130262791,2-s2.0-85130262791,Precision measurement of the W boson decay branching fractions in proton-proton collisions at s =13 TeV,Physical Review D,2022-04-01T00:00:00.000Z,10.1103/PhysRevD.105.072008,5,Turkey,2022
PHYS,SCOPUS_ID:85130262791,2-s2.0-85130262791,Precision measurement of the W boson decay branching fractions in proton-proton collisions at s =13 TeV,Physical Review D,2022-04-01T00:00:00.000Z,10.1103/PhysRevD.105.072008,5,Ukraine,2022
PHYS,SCOPUS_ID:85130262791,2-s2.0-85130262791,Precision measurement of the W boson decay branching fractions in proton-proton collisions at s =13 TeV,Physical Review D,2022-04-01T00:00:00.000Z,10.1103/PhysRevD.105.072008,5,United Kingdom,2022
PHYS,SCOPUS_ID:85130262791,2-s2.0-85130262791,Precision measurement of the W boson decay branching fractions in proton-proton collisions at s =13 TeV,Physical Review D,2022-04-01T00:00:00.000Z,10.1103/PhysRevD.105.072008,5,United States,2022
PHYS,SCOPUS_ID:85130262791,2-s2.0-85130262791,Precision measurement of the W boson decay branching fractions in proton-proton collisions at s =13 TeV,Physical Review D,2022-04-01T00:00:00.000Z,10.1103/PhysRevD.105.072008,5,Uzbekistan,2022
PHYS,SCOPUS_ID:85130292611,2-s2.0-85130292611,Predicting gamma evaluation results of patient-specific head and neck volumetric-modulated arc therapy quality assurance based on multileaf collimator patterns and fluence map features: A feasibility study,Journal of Applied Clinical Medical Physics,2022-07-01T00:00:00.000Z,10.1002/acm2.13622,5,Thailand,2022
PHYS,SCOPUS_ID:85130323843,2-s2.0-85130323843,Search for a heavy resonance decaying into a top quark and a W boson in the lepton+jets final state at √s = 13 TeV,Journal of High Energy Physics,2022-04-01T00:00:00.000Z,10.1007/JHEP04(2022)048,2,Armenia,2022
PHYS,SCOPUS_ID:85130323843,2-s2.0-85130323843,Search for a heavy resonance decaying into a top quark and a W boson in the lepton+jets final state at √s = 13 TeV,Journal of High Energy Physics,2022-04-01T00:00:00.000Z,10.1007/JHEP04(2022)048,2,Australia,2022
PHYS,SCOPUS_ID:85130323843,2-s2.0-85130323843,Search for a heavy resonance decaying into a top quark and a W boson in the lepton+jets final state at √s = 13 TeV,Journal of High Energy Physics,2022-04-01T00:00:00.000Z,10.1007/JHEP04(2022)048,2,Austria,2022
PHYS,SCOPUS_ID:85130323843,2-s2.0-85130323843,Search for a heavy resonance decaying into a top quark and a W boson in the lepton+jets final state at √s = 13 TeV,Journal of High Energy Physics,2022-04-01T00:00:00.000Z,10.1007/JHEP04(2022)048,2,Belarus,2022
PHYS,SCOPUS_ID:85130323843,2-s2.0-85130323843,Search for a heavy resonance decaying into a top quark and a W boson in the lepton+jets final state at √s = 13 TeV,Journal of High Energy Physics,2022-04-01T00:00:00.000Z,10.1007/JHEP04(2022)048,2,Belgium,2022
PHYS,SCOPUS_ID:85130323843,2-s2.0-85130323843,Search for a heavy resonance decaying into a top quark and a W boson in the lepton+jets final state at √s = 13 TeV,Journal of High Energy Physics,2022-04-01T00:00:00.000Z,10.1007/JHEP04(2022)048,2,Brazil,2022
PHYS,SCOPUS_ID:85130323843,2-s2.0-85130323843,Search for a heavy resonance decaying into a top quark and a W boson in the lepton+jets final state at √s = 13 TeV,Journal of High Energy Physics,2022-04-01T00:00:00.000Z,10.1007/JHEP04(2022)048,2,Bulgaria,2022
PHYS,SCOPUS_ID:85130323843,2-s2.0-85130323843,Search for a heavy resonance decaying into a top quark and a W boson in the lepton+jets final state at √s = 13 TeV,Journal of High Energy Physics,2022-04-01T00:00:00.000Z,10.1007/JHEP04(2022)048,2,China,2022
PHYS,SCOPUS_ID:85130323843,2-s2.0-85130323843,Search for a heavy resonance decaying into a top quark and a W boson in the lepton+jets final state at √s = 13 TeV,Journal of High Energy Physics,2022-04-01T00:00:00.000Z,10.1007/JHEP04(2022)048,2,Colombia,2022
PHYS,SCOPUS_ID:85130323843,2-s2.0-85130323843,Search for a heavy resonance decaying into a top quark and a W boson in the lepton+jets final state at √s = 13 TeV,Journal of High Energy Physics,2022-04-01T00:00:00.000Z,10.1007/JHEP04(2022)048,2,Croatia,2022
PHYS,SCOPUS_ID:85130323843,2-s2.0-85130323843,Search for a heavy resonance decaying into a top quark and a W boson in the lepton+jets final state at √s = 13 TeV,Journal of High Energy Physics,2022-04-01T00:00:00.000Z,10.1007/JHEP04(2022)048,2,Cyprus,2022
PHYS,SCOPUS_ID:85130323843,2-s2.0-85130323843,Search for a heavy resonance decaying into a top quark and a W boson in the lepton+jets final state at √s = 13 TeV,Journal of High Energy Physics,2022-04-01T00:00:00.000Z,10.1007/JHEP04(2022)048,2,Czech Republic,2022
PHYS,SCOPUS_ID:85130323843,2-s2.0-85130323843,Search for a heavy resonance decaying into a top quark and a W boson in the lepton+jets final state at √s = 13 TeV,Journal of High Energy Physics,2022-04-01T00:00:00.000Z,10.1007/JHEP04(2022)048,2,Ecuador,2022
PHYS,SCOPUS_ID:85130323843,2-s2.0-85130323843,Search for a heavy resonance decaying into a top quark and a W boson in the lepton+jets final state at √s = 13 TeV,Journal of High Energy Physics,2022-04-01T00:00:00.000Z,10.1007/JHEP04(2022)048,2,Egypt,2022
PHYS,SCOPUS_ID:85130323843,2-s2.0-85130323843,Search for a heavy resonance decaying into a top quark and a W boson in the lepton+jets final state at √s = 13 TeV,Journal of High Energy Physics,2022-04-01T00:00:00.000Z,10.1007/JHEP04(2022)048,2,Estonia,2022
PHYS,SCOPUS_ID:85130323843,2-s2.0-85130323843,Search for a heavy resonance decaying into a top quark and a W boson in the lepton+jets final state at √s = 13 TeV,Journal of High Energy Physics,2022-04-01T00:00:00.000Z,10.1007/JHEP04(2022)048,2,Finland,2022
PHYS,SCOPUS_ID:85130323843,2-s2.0-85130323843,Search for a heavy resonance decaying into a top quark and a W boson in the lepton+jets final state at √s = 13 TeV,Journal of High Energy Physics,2022-04-01T00:00:00.000Z,10.1007/JHEP04(2022)048,2,France,2022
PHYS,SCOPUS_ID:85130323843,2-s2.0-85130323843,Search for a heavy resonance decaying into a top quark and a W boson in the lepton+jets final state at √s = 13 TeV,Journal of High Energy Physics,2022-04-01T00:00:00.000Z,10.1007/JHEP04(2022)048,2,Georgia,2022
PHYS,SCOPUS_ID:85130323843,2-s2.0-85130323843,Search for a heavy resonance decaying into a top quark and a W boson in the lepton+jets final state at √s = 13 TeV,Journal of High Energy Physics,2022-04-01T00:00:00.000Z,10.1007/JHEP04(2022)048,2,Germany,2022
PHYS,SCOPUS_ID:85130323843,2-s2.0-85130323843,Search for a heavy resonance decaying into a top quark and a W boson in the lepton+jets final state at √s = 13 TeV,Journal of High Energy Physics,2022-04-01T00:00:00.000Z,10.1007/JHEP04(2022)048,2,Greece,2022
PHYS,SCOPUS_ID:85130323843,2-s2.0-85130323843,Search for a heavy resonance decaying into a top quark and a W boson in the lepton+jets final state at √s = 13 TeV,Journal of High Energy Physics,2022-04-01T00:00:00.000Z,10.1007/JHEP04(2022)048,2,Hungary,2022
PHYS,SCOPUS_ID:85130323843,2-s2.0-85130323843,Search for a heavy resonance decaying into a top quark and a W boson in the lepton+jets final state at √s = 13 TeV,Journal of High Energy Physics,2022-04-01T00:00:00.000Z,10.1007/JHEP04(2022)048,2,India,2022
PHYS,SCOPUS_ID:85130323843,2-s2.0-85130323843,Search for a heavy resonance decaying into a top quark and a W boson in the lepton+jets final state at √s = 13 TeV,Journal of High Energy Physics,2022-04-01T00:00:00.000Z,10.1007/JHEP04(2022)048,2,Iran,2022
PHYS,SCOPUS_ID:85130323843,2-s2.0-85130323843,Search for a heavy resonance decaying into a top quark and a W boson in the lepton+jets final state at √s = 13 TeV,Journal of High Energy Physics,2022-04-01T00:00:00.000Z,10.1007/JHEP04(2022)048,2,Ireland,2022
PHYS,SCOPUS_ID:85130323843,2-s2.0-85130323843,Search for a heavy resonance decaying into a top quark and a W boson in the lepton+jets final state at √s = 13 TeV,Journal of High Energy Physics,2022-04-01T00:00:00.000Z,10.1007/JHEP04(2022)048,2,Italy,2022
PHYS,SCOPUS_ID:85130323843,2-s2.0-85130323843,Search for a heavy resonance decaying into a top quark and a W boson in the lepton+jets final state at √s = 13 TeV,Journal of High Energy Physics,2022-04-01T00:00:00.000Z,10.1007/JHEP04(2022)048,2,Kuwait,2022
PHYS,SCOPUS_ID:85130323843,2-s2.0-85130323843,Search for a heavy resonance decaying into a top quark and a W boson in the lepton+jets final state at √s = 13 TeV,Journal of High Energy Physics,2022-04-01T00:00:00.000Z,10.1007/JHEP04(2022)048,2,Latvia,2022
PHYS,SCOPUS_ID:85130323843,2-s2.0-85130323843,Search for a heavy resonance decaying into a top quark and a W boson in the lepton+jets final state at √s = 13 TeV,Journal of High Energy Physics,2022-04-01T00:00:00.000Z,10.1007/JHEP04(2022)048,2,Lithuania,2022
PHYS,SCOPUS_ID:85130323843,2-s2.0-85130323843,Search for a heavy resonance decaying into a top quark and a W boson in the lepton+jets final state at √s = 13 TeV,Journal of High Energy Physics,2022-04-01T00:00:00.000Z,10.1007/JHEP04(2022)048,2,Malaysia,2022
PHYS,SCOPUS_ID:85130323843,2-s2.0-85130323843,Search for a heavy resonance decaying into a top quark and a W boson in the lepton+jets final state at √s = 13 TeV,Journal of High Energy Physics,2022-04-01T00:00:00.000Z,10.1007/JHEP04(2022)048,2,Mexico,2022
PHYS,SCOPUS_ID:85130323843,2-s2.0-85130323843,Search for a heavy resonance decaying into a top quark and a W boson in the lepton+jets final state at √s = 13 TeV,Journal of High Energy Physics,2022-04-01T00:00:00.000Z,10.1007/JHEP04(2022)048,2,Montenegro,2022
PHYS,SCOPUS_ID:85130323843,2-s2.0-85130323843,Search for a heavy resonance decaying into a top quark and a W boson in the lepton+jets final state at √s = 13 TeV,Journal of High Energy Physics,2022-04-01T00:00:00.000Z,10.1007/JHEP04(2022)048,2,New Zealand,2022
PHYS,SCOPUS_ID:85130323843,2-s2.0-85130323843,Search for a heavy resonance decaying into a top quark and a W boson in the lepton+jets final state at √s = 13 TeV,Journal of High Energy Physics,2022-04-01T00:00:00.000Z,10.1007/JHEP04(2022)048,2,Pakistan,2022
PHYS,SCOPUS_ID:85130323843,2-s2.0-85130323843,Search for a heavy resonance decaying into a top quark and a W boson in the lepton+jets final state at √s = 13 TeV,Journal of High Energy Physics,2022-04-01T00:00:00.000Z,10.1007/JHEP04(2022)048,2,Poland,2022
PHYS,SCOPUS_ID:85130323843,2-s2.0-85130323843,Search for a heavy resonance decaying into a top quark and a W boson in the lepton+jets final state at √s = 13 TeV,Journal of High Energy Physics,2022-04-01T00:00:00.000Z,10.1007/JHEP04(2022)048,2,Portugal,2022
PHYS,SCOPUS_ID:85130323843,2-s2.0-85130323843,Search for a heavy resonance decaying into a top quark and a W boson in the lepton+jets final state at √s = 13 TeV,Journal of High Energy Physics,2022-04-01T00:00:00.000Z,10.1007/JHEP04(2022)048,2,Puerto Rico,2022
PHYS,SCOPUS_ID:85130323843,2-s2.0-85130323843,Search for a heavy resonance decaying into a top quark and a W boson in the lepton+jets final state at √s = 13 TeV,Journal of High Energy Physics,2022-04-01T00:00:00.000Z,10.1007/JHEP04(2022)048,2,Qatar,2022
PHYS,SCOPUS_ID:85130323843,2-s2.0-85130323843,Search for a heavy resonance decaying into a top quark and a W boson in the lepton+jets final state at √s = 13 TeV,Journal of High Energy Physics,2022-04-01T00:00:00.000Z,10.1007/JHEP04(2022)048,2,Romania,2022
PHYS,SCOPUS_ID:85130323843,2-s2.0-85130323843,Search for a heavy resonance decaying into a top quark and a W boson in the lepton+jets final state at √s = 13 TeV,Journal of High Energy Physics,2022-04-01T00:00:00.000Z,10.1007/JHEP04(2022)048,2,Russian Federation,2022
PHYS,SCOPUS_ID:85130323843,2-s2.0-85130323843,Search for a heavy resonance decaying into a top quark and a W boson in the lepton+jets final state at √s = 13 TeV,Journal of High Energy Physics,2022-04-01T00:00:00.000Z,10.1007/JHEP04(2022)048,2,Serbia,2022
PHYS,SCOPUS_ID:85130323843,2-s2.0-85130323843,Search for a heavy resonance decaying into a top quark and a W boson in the lepton+jets final state at √s = 13 TeV,Journal of High Energy Physics,2022-04-01T00:00:00.000Z,10.1007/JHEP04(2022)048,2,South Korea,2022
PHYS,SCOPUS_ID:85130323843,2-s2.0-85130323843,Search for a heavy resonance decaying into a top quark and a W boson in the lepton+jets final state at √s = 13 TeV,Journal of High Energy Physics,2022-04-01T00:00:00.000Z,10.1007/JHEP04(2022)048,2,Spain,2022
PHYS,SCOPUS_ID:85130323843,2-s2.0-85130323843,Search for a heavy resonance decaying into a top quark and a W boson in the lepton+jets final state at √s = 13 TeV,Journal of High Energy Physics,2022-04-01T00:00:00.000Z,10.1007/JHEP04(2022)048,2,Sri Lanka,2022
PHYS,SCOPUS_ID:85130323843,2-s2.0-85130323843,Search for a heavy resonance decaying into a top quark and a W boson in the lepton+jets final state at √s = 13 TeV,Journal of High Energy Physics,2022-04-01T00:00:00.000Z,10.1007/JHEP04(2022)048,2,Switzerland,2022
PHYS,SCOPUS_ID:85130323843,2-s2.0-85130323843,Search for a heavy resonance decaying into a top quark and a W boson in the lepton+jets final state at √s = 13 TeV,Journal of High Energy Physics,2022-04-01T00:00:00.000Z,10.1007/JHEP04(2022)048,2,Taiwan,2022
PHYS,SCOPUS_ID:85130323843,2-s2.0-85130323843,Search for a heavy resonance decaying into a top quark and a W boson in the lepton+jets final state at √s = 13 TeV,Journal of High Energy Physics,2022-04-01T00:00:00.000Z,10.1007/JHEP04(2022)048,2,Thailand,2022
PHYS,SCOPUS_ID:85130323843,2-s2.0-85130323843,Search for a heavy resonance decaying into a top quark and a W boson in the lepton+jets final state at √s = 13 TeV,Journal of High Energy Physics,2022-04-01T00:00:00.000Z,10.1007/JHEP04(2022)048,2,Turkey,2022
PHYS,SCOPUS_ID:85130323843,2-s2.0-85130323843,Search for a heavy resonance decaying into a top quark and a W boson in the lepton+jets final state at √s = 13 TeV,Journal of High Energy Physics,2022-04-01T00:00:00.000Z,10.1007/JHEP04(2022)048,2,Ukraine,2022
PHYS,SCOPUS_ID:85130323843,2-s2.0-85130323843,Search for a heavy resonance decaying into a top quark and a W boson in the lepton+jets final state at √s = 13 TeV,Journal of High Energy Physics,2022-04-01T00:00:00.000Z,10.1007/JHEP04(2022)048,2,United Kingdom,2022
PHYS,SCOPUS_ID:85130323843,2-s2.0-85130323843,Search for a heavy resonance decaying into a top quark and a W boson in the lepton+jets final state at √s = 13 TeV,Journal of High Energy Physics,2022-04-01T00:00:00.000Z,10.1007/JHEP04(2022)048,2,United States,2022
PHYS,SCOPUS_ID:85130323843,2-s2.0-85130323843,Search for a heavy resonance decaying into a top quark and a W boson in the lepton+jets final state at √s = 13 TeV,Journal of High Energy Physics,2022-04-01T00:00:00.000Z,10.1007/JHEP04(2022)048,2,Uzbekistan,2022
PHYS,SCOPUS_ID:85130487916,2-s2.0-85130487916,Explainable natural language processing with matrix product states,New Journal of Physics,2022-05-01T00:00:00.000Z,10.1088/1367-2630/ac6232,1,Greece,2022
PHYS,SCOPUS_ID:85130487916,2-s2.0-85130487916,Explainable natural language processing with matrix product states,New Journal of Physics,2022-05-01T00:00:00.000Z,10.1088/1367-2630/ac6232,1,Japan,2022
PHYS,SCOPUS_ID:85130487916,2-s2.0-85130487916,Explainable natural language processing with matrix product states,New Journal of Physics,2022-05-01T00:00:00.000Z,10.1088/1367-2630/ac6232,1,Singapore,2022
PHYS,SCOPUS_ID:85130487916,2-s2.0-85130487916,Explainable natural language processing with matrix product states,New Journal of Physics,2022-05-01T00:00:00.000Z,10.1088/1367-2630/ac6232,1,Thailand,2022
PHYS,SCOPUS_ID:85131129328,2-s2.0-85131129328,CTA sensitivity on TeV scale dark matter models with complementary limits from direct detection,Journal of Cosmology and Astroparticle Physics,2022-05-01T00:00:00.000Z,10.1088/1475-7516/2022/05/038,2,Spain,2022
PHYS,SCOPUS_ID:85131129328,2-s2.0-85131129328,CTA sensitivity on TeV scale dark matter models with complementary limits from direct detection,Journal of Cosmology and Astroparticle Physics,2022-05-01T00:00:00.000Z,10.1088/1475-7516/2022/05/038,2,Thailand,2022
PHYS,SCOPUS_ID:85131242662,2-s2.0-85131242662,AGN Selection and Demographics in GOODS-S/HUDF from X-Ray to Radio,Astrophysical Journal,2022-12-01T00:00:00.000Z,10.3847/1538-4357/ac9e5d,6,Thailand,2022
PHYS,SCOPUS_ID:85131242662,2-s2.0-85131242662,AGN Selection and Demographics in GOODS-S/HUDF from X-Ray to Radio,Astrophysical Journal,2022-12-01T00:00:00.000Z,10.3847/1538-4357/ac9e5d,6,United States,2022
PHYS,SCOPUS_ID:85131363305,2-s2.0-85131363305,Measurement of the inclusive t t ¯ production cross section in proton-proton collisions at √s = 5.02 TeV,Journal of High Energy Physics,2022-04-01T00:00:00.000Z,10.1007/JHEP04(2022)144,4,Armenia,2022
PHYS,SCOPUS_ID:85131363305,2-s2.0-85131363305,Measurement of the inclusive t t ¯ production cross section in proton-proton collisions at √s = 5.02 TeV,Journal of High Energy Physics,2022-04-01T00:00:00.000Z,10.1007/JHEP04(2022)144,4,Australia,2022
PHYS,SCOPUS_ID:85131363305,2-s2.0-85131363305,Measurement of the inclusive t t ¯ production cross section in proton-proton collisions at √s = 5.02 TeV,Journal of High Energy Physics,2022-04-01T00:00:00.000Z,10.1007/JHEP04(2022)144,4,Austria,2022
PHYS,SCOPUS_ID:85131363305,2-s2.0-85131363305,Measurement of the inclusive t t ¯ production cross section in proton-proton collisions at √s = 5.02 TeV,Journal of High Energy Physics,2022-04-01T00:00:00.000Z,10.1007/JHEP04(2022)144,4,Belarus,2022
PHYS,SCOPUS_ID:85131363305,2-s2.0-85131363305,Measurement of the inclusive t t ¯ production cross section in proton-proton collisions at √s = 5.02 TeV,Journal of High Energy Physics,2022-04-01T00:00:00.000Z,10.1007/JHEP04(2022)144,4,Belgium,2022
PHYS,SCOPUS_ID:85131363305,2-s2.0-85131363305,Measurement of the inclusive t t ¯ production cross section in proton-proton collisions at √s = 5.02 TeV,Journal of High Energy Physics,2022-04-01T00:00:00.000Z,10.1007/JHEP04(2022)144,4,Brazil,2022
PHYS,SCOPUS_ID:85131363305,2-s2.0-85131363305,Measurement of the inclusive t t ¯ production cross section in proton-proton collisions at √s = 5.02 TeV,Journal of High Energy Physics,2022-04-01T00:00:00.000Z,10.1007/JHEP04(2022)144,4,Bulgaria,2022
PHYS,SCOPUS_ID:85131363305,2-s2.0-85131363305,Measurement of the inclusive t t ¯ production cross section in proton-proton collisions at √s = 5.02 TeV,Journal of High Energy Physics,2022-04-01T00:00:00.000Z,10.1007/JHEP04(2022)144,4,China,2022
PHYS,SCOPUS_ID:85131363305,2-s2.0-85131363305,Measurement of the inclusive t t ¯ production cross section in proton-proton collisions at √s = 5.02 TeV,Journal of High Energy Physics,2022-04-01T00:00:00.000Z,10.1007/JHEP04(2022)144,4,Colombia,2022
PHYS,SCOPUS_ID:85131363305,2-s2.0-85131363305,Measurement of the inclusive t t ¯ production cross section in proton-proton collisions at √s = 5.02 TeV,Journal of High Energy Physics,2022-04-01T00:00:00.000Z,10.1007/JHEP04(2022)144,4,Croatia,2022
PHYS,SCOPUS_ID:85131363305,2-s2.0-85131363305,Measurement of the inclusive t t ¯ production cross section in proton-proton collisions at √s = 5.02 TeV,Journal of High Energy Physics,2022-04-01T00:00:00.000Z,10.1007/JHEP04(2022)144,4,Cyprus,2022
