Subject,Identifier,EID,Title,Creator,Publication Name,Publication Date,DOI,Cited By Count,Affiliation Name,Affiliation City,Affiliation Country,Year
PSYC,SCOPUS_ID:85209178157,2-s2.0-85209178157,Preschoolers’ selective trust in moral promises,Zheng Y.,Acta Psychologica Sinica,2024-12-25,10.3724/SP.J.1041.2024.01761,0,Nanjing Normal University,Nanjing,China,2024
PSYC,SCOPUS_ID:85209174902,2-s2.0-85209174902,Visual complexity effect in Chinese incidental word learning: Evidence from number of strokes and word length,Liang F.,Acta Psychologica Sinica,2024-12-25,10.3724/SP.J.1041.2024.01734,0,Tianjin Normal University,Tianjin,China,2024
PSYC,SCOPUS_ID:85208281114,2-s2.0-85208281114,Mindfulness techniques and practices in Islamic psychotherapy: The power of muraqabah,Isgandarova N.,Mindfulness Techniques and Practices in Islamic Psychotherapy: The Power of Muraqabah,2024-12-23,10.4324/9781032631387,0,Victoria University Toronto,Toronto,Canada,2024
PSYC,SCOPUS_ID:85144222227,2-s2.0-85144222227,Beyond playing 20 questions with nature: Integrative experiment design in the social and behavioral sciences,Almaatouq A.,Behavioral and Brain Sciences,2024-12-21,10.1017/S0140525X22002874,24,MIT Sloan School of Management,Cambridge,United States,2024
PSYC,SCOPUS_ID:85144941433,2-s2.0-85144941433,The evolution of peace,Glowacki L.,Behavioral and Brain Sciences,2024-12-16,10.1017/S0140525X22002862,13,College of Arts &amp; Sciences,Boston,United States,2024
PSYC,SCOPUS_ID:85208985595,2-s2.0-85208985595,Bridging experimental neuroscience and clinical neuropsychology: Fluid intelligence in frontal lobe assessments,Roca M.,Neuropsychologia,2024-12-15,10.1016/j.neuropsychologia.2024.109016,0,Universidad Favaloro,Buenos Aires,Argentina,2024
PSYC,SCOPUS_ID:85208670896,2-s2.0-85208670896,Primary manipulation knowledge of objects is associated with the functional coupling of pMTG and aIPS,Hussain A.,Neuropsychologia,2024-12-15,10.1016/j.neuropsychologia.2024.109034,0,"Universidade de Coimbra, Centro de Investigação do Núcleo de Estudos e Intervenção Cognitivo-Comportamental",Coimbra,Portugal,2024
PSYC,SCOPUS_ID:85208668104,2-s2.0-85208668104,Temporal dynamics of implicit moral evaluation: From empathy for pain to mentalizing processes,Cenka K.,Neuropsychologia,2024-12-15,10.1016/j.neuropsychologia.2024.109033,0,"Alma Mater Studiorum Università di Bologna, Cesena",Cesena,Italy,2024
PSYC,SCOPUS_ID:85208468323,2-s2.0-85208468323,Neuroimaging and perceptual-cognitive expertise in sport: A narrative review of research and future directions,DeCouto B.S.,Neuropsychologia,2024-12-15,10.1016/j.neuropsychologia.2024.109032,0,Florida State University,Tallahassee,United States,2024
PSYC,SCOPUS_ID:85207895189,2-s2.0-85207895189,EEG correlates of static and dynamic face perception: The role of naturalistic motion,Becker C.,Neuropsychologia,2024-12-15,10.1016/j.neuropsychologia.2024.108986,0,RMIT University,Melbourne,Australia,2024
PSYC,SCOPUS_ID:85207762964,2-s2.0-85207762964,Executive functions and theory of mind development in preschoolers: Insights from NIRS data,Lertladaluck K.,Neuropsychologia,2024-12-15,10.1016/j.neuropsychologia.2024.109031,0,King Mongkut's University of Technology Thonburi,Bangkok,Thailand,2024
PSYC,SCOPUS_ID:85207762376,2-s2.0-85207762376,Working memory load increases movement-related alpha and beta desynchronization,Takahashi A.,Neuropsychologia,2024-12-15,10.1016/j.neuropsychologia.2024.109030,0,Aomori University of Health and Welfare,Aomori,Japan,2024
PSYC,SCOPUS_ID:85207664594,2-s2.0-85207664594,Perceptual and semantic deficits in face recognition in semantic dementia,Yadollahikhales G.,Neuropsychologia,2024-12-15,10.1016/j.neuropsychologia.2024.109020,0,UCSF School of Medicine,San Francisco,United States,2024
PSYC,SCOPUS_ID:85207119929,2-s2.0-85207119929,Lateralized alpha oscillatory activity in the inferior parietal lobule to the right hemisphere during left-side visual stimulation,Iwakiri M.,Neuropsychologia,2024-12-15,10.1016/j.neuropsychologia.2024.109017,0,Oita University,Oita,Japan,2024
PSYC,SCOPUS_ID:85207017160,2-s2.0-85207017160,Listening with one hemisphere: A review of auditory processing among individuals after hemispheric surgery,Harford E.E.,Neuropsychologia,2024-12-15,10.1016/j.neuropsychologia.2024.109019,0,University of Pittsburgh School of Medicine,Pittsburgh,United States,2024
PSYC,SCOPUS_ID:85205242038,2-s2.0-85205242038,"Acceptability, usage, and efficacy of mindfulness apps for college student mental health: A systematic review and meta-analysis of RCTs",LaMontagne L.G.,Journal of Affective Disorders,2024-12-15,10.1016/j.jad.2024.09.014,0,University of Florida College of Medicine,Gainesville,United States,2024
PSYC,SCOPUS_ID:85204797298,2-s2.0-85204797298,In perspective of specific symptoms of major depressive disorder: Functional connectivity analysis of electroencephalography and potential biomarkers of treatment response,Ho C.C.,Journal of Affective Disorders,2024-12-15,10.1016/j.jad.2024.08.139,0,Taipei Veterans General Hospital,Taipei,Taiwan,2024
PSYC,SCOPUS_ID:85204378425,2-s2.0-85204378425,Efficacy of the unified protocol for transdiagnostic treatment of comorbid emotional disorders in patients with ultra high risk for psychosis: Results of a randomized controlled trial,Peláez T.,Journal of Affective Disorders,2024-12-15,10.1016/j.jad.2024.09.036,0,Parc Sanitari Sant Joan de Déu,Sant Boi de Llobregat,Spain,2024
PSYC,SCOPUS_ID:85204154181,2-s2.0-85204154181,Neutrophil activation and related disrupted frontolimbic circuit may contribute to cognitive progression of minimal depressive symptoms in non-dementia elderly,Duan X.,Journal of Affective Disorders,2024-12-15,10.1016/j.jad.2024.08.204,0,Shanghai Mental Health Center,Shanghai,China,2024
PSYC,SCOPUS_ID:85204120676,2-s2.0-85204120676,Drug metabolizing enzymes pharmacogenetic variation-informed antidepressant therapy approach for common mental disorders: A systematic review and meta-analysis,Santenna C.,Journal of Affective Disorders,2024-12-15,10.1016/j.jad.2024.09.041,1,"All India Institute of Medical Sciences, Bhopal",Bhopal,India,2024
PSYC,SCOPUS_ID:85203996631,2-s2.0-85203996631,A multi-level examination of impulsivity and links to suicide ideation among Native American youth,Wiglesworth A.,Journal of Affective Disorders,2024-12-15,10.1016/j.jad.2024.08.225,0,University of Minnesota Twin Cities,Minneapolis,United States,2024
PSYC,SCOPUS_ID:85203962534,2-s2.0-85203962534,Structural covariance network activity in the medial prefrontal cortex is modulated by childhood abuse in adolescents with depression,Luo Z.,Journal of Affective Disorders,2024-12-15,10.1016/j.jad.2024.09.023,0,Guangzhou Medical University,Guangzhou,China,2024
PSYC,SCOPUS_ID:85203830579,2-s2.0-85203830579,Optimizing antidepressant benefits: Effect of theta burst stimulation treatment in physically active people with treatment-resistant depression,Chaves A.R.,Journal of Affective Disorders,2024-12-15,10.1016/j.jad.2024.09.024,0,Université d'Ottawa Faculté des Sciences de la Santé,Ottawa,Canada,2024
PSYC,SCOPUS_ID:85203820522,2-s2.0-85203820522,"Mental health service use among mothers and other birthing parents during the COVID-19 pandemic in Ontario, Canada",Webber C.,Journal of Affective Disorders,2024-12-15,10.1016/j.jad.2024.08.125,0,Institut de Recherche Bruyère,Ottawa,Canada,2024
PSYC,SCOPUS_ID:85203660757,2-s2.0-85203660757,Types of depression in patients with coronary heart disease: Results from the THORESCI study,Hermans H.,Journal of Affective Disorders,2024-12-15,10.1016/j.jad.2024.09.026,0,Tilburg University,Tilburg,Netherlands,2024
PSYC,SCOPUS_ID:85203657044,2-s2.0-85203657044,Pilot study of parental alienation items in the adverse childhood experiences scale,Marsden J.,Journal of Affective Disorders,2024-12-15,10.1016/j.jad.2024.09.001,0,Colorado State University,Fort Collins,United States,2024
PSYC,SCOPUS_ID:85203652664,2-s2.0-85203652664,"Approach and withdrawal from cognitively effortful activities: Development, validation, and transdiagnostic clinical utility of a cognitive motivation scale",Tran T.,Journal of Affective Disorders,2024-12-15,10.1016/j.jad.2024.08.230,0,Queen’s University,Kingston,Canada,2024
PSYC,SCOPUS_ID:85203644283,2-s2.0-85203644283,Parents' clinical depression and children's problem behaviors: A multi-level meta-analytic examination,Aaron L.,Journal of Affective Disorders,2024-12-15,10.1016/j.jad.2024.08.199,0,University of New Orleans,New Orleans,United States,2024
PSYC,SCOPUS_ID:85203644002,2-s2.0-85203644002,Common and differential EEG microstate of major depressive disorder patients with and without response to rTMS treatment,Zhao Z.,Journal of Affective Disorders,2024-12-15,10.1016/j.jad.2024.09.040,0,Xinxiang Medical University,Xinxiang,China,2024
PSYC,SCOPUS_ID:85203643011,2-s2.0-85203643011,"Social media use, mental health and sleep: A systematic review with meta-analyses",Ahmed O.,Journal of Affective Disorders,2024-12-15,10.1016/j.jad.2024.08.193,0,National Centre for Epidemiology &amp; Population Health,Canberra,Australia,2024
PSYC,SCOPUS_ID:85203637074,2-s2.0-85203637074,Odor identification dysfunction in late-life depression with suicidal ideation,Xu D.,Journal of Affective Disorders,2024-12-15,10.1016/j.jad.2024.08.227,0,Guangzhou Medical University,Guangzhou,China,2024
PSYC,SCOPUS_ID:85203633296,2-s2.0-85203633296,Network analysis of depressive symptoms and C-reactive protein levels in major depressive disorder,Wang D.,Journal of Affective Disorders,2024-12-15,10.1016/j.jad.2024.08.152,0,Klinikum Rechts der Isar,Munich,Germany,2024
PSYC,SCOPUS_ID:85203629980,2-s2.0-85203629980,The effects of psychosocial interventions on geriatric depression in the mainland of China: A systematic review and meta-analysis,Tang T.,Journal of Affective Disorders,2024-12-15,10.1016/j.jad.2024.08.037,0,Yunnan University,Kunming,China,2024
PSYC,SCOPUS_ID:85203629275,2-s2.0-85203629275,Molecular mechanisms and behavioral relevance underlying neural correlates of childhood neglect,Sun X.,Journal of Affective Disorders,2024-12-15,10.1016/j.jad.2024.09.020,0,Anhui Medical University,Hefei,China,2024
PSYC,SCOPUS_ID:85203628701,2-s2.0-85203628701,Effects of arketamine on depression-like behaviors and demyelination in mice exposed to chronic restrain stress: A role of transforming growth factor-β1,Xu D.,Journal of Affective Disorders,2024-12-15,10.1016/j.jad.2024.08.222,1,Chiba University,Chiba,Japan,2024
PSYC,SCOPUS_ID:85203618434,2-s2.0-85203618434,Prevalence and risk of subthreshold anxiety developing into threshold anxiety disorder in the general population,Zhong Q.,Journal of Affective Disorders,2024-12-15,10.1016/j.jad.2024.09.031,0,Southern Medical University,Guangzhou,China,2024
PSYC,SCOPUS_ID:85203549730,2-s2.0-85203549730,Unidimensional or multidimensional? Revisiting the psychometrics of PHQ-9 and EPDS using bifactor model and item response theory in 2939 Chinese perinatal women,Peng Y.,Journal of Affective Disorders,2024-12-15,10.1016/j.jad.2024.07.148,0,East China Normal University,Shanghai,China,2024
PSYC,SCOPUS_ID:85203534218,2-s2.0-85203534218,Exploring the impact of smartphone addiction on mental health among college students during the COVID-19 pandemic: The role of resilience and parental attachment,Shang Z.X.,Journal of Affective Disorders,2024-12-15,10.1016/j.jad.2024.09.035,0,East China Normal University,Shanghai,China,2024
PSYC,SCOPUS_ID:85203533996,2-s2.0-85203533996,Incidence of psychiatric disorders after total knee or hip arthroplasty by anesthesia type: A nationwide cohort study,Oh T.K.,Journal of Affective Disorders,2024-12-15,10.1016/j.jad.2024.09.027,0,Seoul National University Bundang Hospital,Seongnam,South Korea,2024
PSYC,SCOPUS_ID:85203527604,2-s2.0-85203527604,Hippocampal volume maximally modulates the relationship between subsyndromal symptomatic depression and cognitive impairment in non-demented older adults,Jing C.,Journal of Affective Disorders,2024-12-15,10.1016/j.jad.2024.09.018,0,Yantai Yuhuangding Hospital,Yantai,China,2024
PSYC,SCOPUS_ID:85203527107,2-s2.0-85203527107,Physical activity and suicidal behavior in medical students from the United States,Oh H.,Journal of Affective Disorders,2024-12-15,10.1016/j.jad.2024.08.234,0,University of Southern California,Los Angeles,United States,2024
PSYC,SCOPUS_ID:85203527002,2-s2.0-85203527002,Association between depression and vascular aging: a comprehensive analysis of predictive value and mortality risks,Feng Y.T.,Journal of Affective Disorders,2024-12-15,10.1016/j.jad.2024.08.100,0,Xinhua Hospital Affiliated to Shanghai Jiao Tong University School of Medicine,Shanghai,China,2024
PSYC,SCOPUS_ID:85203522758,2-s2.0-85203522758,"Socioeconomic status, depression, and cardiovascular disease: Unraveling the complex interplay",Zheng Z.,Journal of Affective Disorders,2024-12-15,10.1016/j.jad.2024.09.019,0,Shanghai Eighth People's Hospital,Shanghai,China,2024
PSYC,SCOPUS_ID:85203498946,2-s2.0-85203498946,Letter to the editor: Waist-to-weight index and cognitive impairment: Understanding the link through depression mediation in the NHANES,Shen L.,Journal of Affective Disorders,2024-12-15,10.1016/j.jad.2024.09.042,0,Ningbo No.2 Hospital,Ningbo,China,2024
PSYC,SCOPUS_ID:85203493102,2-s2.0-85203493102,How to improve reward sensitivity – Predictors of long-term effects of a randomized controlled online intervention trial,Potsch L.,Journal of Affective Disorders,2024-12-15,10.1016/j.jad.2024.09.007,0,Philipps-Universität Marburg,Marburg,Germany,2024
PSYC,SCOPUS_ID:85203468310,2-s2.0-85203468310,"The triangular relationship of physical activity, depression, and inflammatory markers: A large cross-sectional analysis with NHANES data",Guo X.,Journal of Affective Disorders,2024-12-15,10.1016/j.jad.2024.09.008,0,Third Xiangya Hospital of Central South University,Changsha,China,2024
PSYC,SCOPUS_ID:85203466795,2-s2.0-85203466795,The prevalence of 12-month suicidal ideation and associated factors among university students in China: Findings from a three-wave cross-sectional study from 2021 to 2023,Yao Z.Y.,Journal of Affective Disorders,2024-12-15,10.1016/j.jad.2024.08.232,0,Shandong University,Jinan,China,2024
PSYC,SCOPUS_ID:85203465067,2-s2.0-85203465067,COVID-19 impacted the suicidal ideation among health care workers and medical students: An interrupted time-series analysis of data from 30 countries,Ge M.W.,Journal of Affective Disorders,2024-12-15,10.1016/j.jad.2024.09.013,0,Nantong University,Nantong,China,2024
PSYC,SCOPUS_ID:85203458919,2-s2.0-85203458919,"A preliminary investigation of worry, cortical amyloid burden, and stressor-evoked brain and cardiovascular reactivity in older adults",Kraynak T.E.,Journal of Affective Disorders,2024-12-15,10.1016/j.jad.2024.08.042,0,University of Pittsburgh Graduate School of Public Health,Pittsburgh,United States,2024
PSYC,SCOPUS_ID:85203457375,2-s2.0-85203457375,"A symptom-level perspective on irritability, PTSD, and depression in children and adults",Zhan N.,Journal of Affective Disorders,2024-12-15,10.1016/j.jad.2024.08.213,0,Jiangxi Normal University,Nanchang,China,2024
PSYC,SCOPUS_ID:85203444621,2-s2.0-85203444621,"Risk factors for depression in China based on machine learning algorithms: A cross-sectional survey of 264,557 non-manual workers",Li H.,Journal of Affective Disorders,2024-12-15,10.1016/j.jad.2024.09.016,0,Third Xiangya Hospital of Central South University,Changsha,China,2024
PSYC,SCOPUS_ID:85203431818,2-s2.0-85203431818,Too early to add lithium to drinking water? No association between lithium and suicides in a pre-registered Swiss study,Pichler E.M.,Journal of Affective Disorders,2024-12-15,10.1016/j.jad.2024.08.239,0,Psychiatric Services Aargau AG,Brugg-Windisch,Switzerland,2024
PSYC,SCOPUS_ID:85203431279,2-s2.0-85203431279,The psychosocial and educational burden of obsessive-compulsive disorder in youth,Abramovitch A.,Journal of Affective Disorders,2024-12-15,10.1016/j.jad.2024.09.022,0,Texas State University,San Marcos,United States,2024
PSYC,SCOPUS_ID:85203429349,2-s2.0-85203429349,Exploring vortioxetine combination with intranasal esketamine: A feasible alternative to SSRI/SNRI? - Insights from the REAL-ESK study,d'Andrea G.,Journal of Affective Disorders,2024-12-15,10.1016/j.jad.2024.09.004,0,University of G. d'Annunzio Chieti and Pescara,Chieti,Italy,2024
PSYC,SCOPUS_ID:85203417522,2-s2.0-85203417522,Interventional approaches to treatment resistant depression (DTR) in children and adolescents: A systematic review and meta-analysis,Faries E.,Journal of Affective Disorders,2024-12-15,10.1016/j.jad.2024.08.212,0,McGovern Medical School,Houston,United States,2024
PSYC,SCOPUS_ID:85203415205,2-s2.0-85203415205,Using machine learning models to identify the risk of depression in middle-aged and older adults with frequent and infrequent nicotine use: A cross-sectional study,Qiu Y.,Journal of Affective Disorders,2024-12-15,10.1016/j.jad.2024.08.185,0,Henan University,Kaifeng,China,2024
PSYC,SCOPUS_ID:85203405593,2-s2.0-85203405593,Social anxiety prediction based on ERP features: A deep learning approach,Tian X.,Journal of Affective Disorders,2024-12-15,10.1016/j.jad.2024.09.006,0,Shandong Normal University,Jinan,China,2024
PSYC,SCOPUS_ID:85203274068,2-s2.0-85203274068,Developmental trajectories of loneliness in Chinese children: Environmental and personality predictors,Wu X.,Journal of Affective Disorders,2024-12-15,10.1016/j.jad.2024.08.228,1,South China Normal University,Guangzhou,China,2024
PSYC,SCOPUS_ID:85203270202,2-s2.0-85203270202,Antecedents and risk factors for borderline personality disorder: Etiopathogenic models based on a multi-level meta-analysis,Cavicchioli M.,Journal of Affective Disorders,2024-12-15,10.1016/j.jad.2024.08.236,0,Faculty of Medicine and Psychology,Rome,Italy,2024
PSYC,SCOPUS_ID:85203261411,2-s2.0-85203261411,"Positive psychological functioning, resilience and styles of coping as buffers against suicidal behaviours. A case-control study",Caredda M.,Journal of Affective Disorders,2024-12-15,10.1016/j.jad.2024.08.223,0,Sapienza Università di Roma,Rome,Italy,2024
PSYC,SCOPUS_ID:85203258012,2-s2.0-85203258012,Similarities and differences in the functions of non-suicidal self-injury (NSSI) across gender non-conforming and cisgender young adults,Lutz N.M.,Journal of Affective Disorders,2024-12-15,10.1016/j.jad.2024.08.224,0,Department of Psychiatry,Cambridge,United Kingdom,2024
PSYC,SCOPUS_ID:85203248942,2-s2.0-85203248942,Predictors of mother-infant interaction quality in women at risk of postpartum psychosis: The role of emotion recognition,Biaggi A.,Journal of Affective Disorders,2024-12-15,10.1016/j.jad.2024.08.180,0,Università degli Studi di Milano,Milan,Italy,2024
PSYC,SCOPUS_ID:85203248175,2-s2.0-85203248175,Glutamate dynamics and BOLD response during OCD symptom provocation in the lateral occipital cortex: A 7 Tesla fMRI-fMRS study,de Joode N.T.,Journal of Affective Disorders,2024-12-15,10.1016/j.jad.2024.08.216,0,Amsterdam Neuroscience,Amsterdam,Netherlands,2024
PSYC,SCOPUS_ID:85203239044,2-s2.0-85203239044,"Exposure to acrylamide and increased risk of depression mediated by inflammation, oxidative stress, and alkaline phosphatase: Evidence from a nationally representative population-based study",Wan S.,Journal of Affective Disorders,2024-12-15,10.1016/j.jad.2024.08.217,0,Tongji Medical College of Huazhong University of Science and Technology,Wuhan,China,2024
PSYC,SCOPUS_ID:85203196707,2-s2.0-85203196707,The link between anxiety and theory of mind in children: A meta-analysis,Briscoe H.,Journal of Affective Disorders,2024-12-15,10.1016/j.jad.2024.08.171,0,Changing Minds UK,Warrington,United Kingdom,2024
PSYC,SCOPUS_ID:85203193982,2-s2.0-85203193982,Association between increase in temperature due to climate change and depressive symptoms in Korea,Hwang H.A.,Journal of Affective Disorders,2024-12-15,10.1016/j.jad.2024.08.187,0,"The Catholic University of Korea, College of Medicine",Seoul,South Korea,2024
PSYC,SCOPUS_ID:85203193152,2-s2.0-85203193152,Association of early- and late-life bipolar disorder with incident dementia. A Danish cohort study,Nielsen J.L.,Journal of Affective Disorders,2024-12-15,10.1016/j.jad.2024.09.015,0,Bispebjerg and Frederiksberg Hospitals,Frederiksberg,Denmark,2024
PSYC,SCOPUS_ID:85203186838,2-s2.0-85203186838,Internet access during COVID-19 and depressive symptoms in middle-aged and older adults: Evidence from a quasi-experimental study in China,Wang X.,Journal of Affective Disorders,2024-12-15,10.1016/j.jad.2024.08.233,0,Fudan University,Shanghai,China,2024
PSYC,SCOPUS_ID:85203186796,2-s2.0-85203186796,The association between depressive symptoms and overweight or obesity in prepubertal children: Findings from the QUALITY cohort,Bonin S.,Journal of Affective Disorders,2024-12-15,10.1016/j.jad.2024.08.138,0,CHU Sainte-Justine - Le Centre Hospitalier Universitaire Mère-Enfant,Montreal,Canada,2024
PSYC,SCOPUS_ID:85203185071,2-s2.0-85203185071,"Early affective empathy, emotion contagion, and empathic concern in borderline personality disorder: A systematic review and meta-analysis",Blunden A.G.,Journal of Affective Disorders,2024-12-15,10.1016/j.jad.2024.08.215,0,University of Melbourne,Melbourne,Australia,2024
PSYC,SCOPUS_ID:85203178471,2-s2.0-85203178471,The effect of age on the relationship between negative life events and current and new depressive episodes: results from the Brazilian Longitudinal Study of Adult Health (ELSA-Brasil),Silva S.V.,Journal of Affective Disorders,2024-12-15,10.1016/j.jad.2024.08.201,0,Universidade de São Paulo,Sao Paulo,Brazil,2024
PSYC,SCOPUS_ID:85203174784,2-s2.0-85203174784,"Oxidative balance and mental health: Exploring the link between prooxidant-antioxidant balance and depression in hypertensive and normotensive individuals, accounting for sex differences",Kamrani F.,Journal of Affective Disorders,2024-12-15,10.1016/j.jad.2024.08.172,2,Mashhad University of Medical Sciences,Mashhad,Iran,2024
PSYC,SCOPUS_ID:85203173720,2-s2.0-85203173720,Association between physical activity and sedentary behavior and depression in US adults with cardiovascular disease: NHANES 2007–2016,Yang Y.,Journal of Affective Disorders,2024-12-15,10.1016/j.jad.2024.09.012,0,Zhejiang University,Hangzhou,China,2024
PSYC,SCOPUS_ID:85203165818,2-s2.0-85203165818,The joint associations of physical activity and ultra-processed food consumption with depression: A cohort study in the UK Biobank,Shen Z.Z.,Journal of Affective Disorders,2024-12-15,10.1016/j.jad.2024.08.195,0,Shandong University,Jinan,China,2024
PSYC,SCOPUS_ID:85203161598,2-s2.0-85203161598,Cognitive behavioral therapy for insomnia to treat major depressive disorder with comorbid insomnia: A systematic review and meta-analysis,Furukawa Y.,Journal of Affective Disorders,2024-12-15,10.1016/j.jad.2024.09.017,0,The University of Tokyo,Tokyo,Japan,2024
PSYC,SCOPUS_ID:85203157199,2-s2.0-85203157199,The impact of family climate on problematic internet use: Findings from one nationwide study in China,Liu C.,Journal of Affective Disorders,2024-12-15,10.1016/j.jad.2024.09.010,0,Tongji Medical College of Huazhong University of Science and Technology,Wuhan,China,2024
PSYC,SCOPUS_ID:85203156493,2-s2.0-85203156493,Moderating effect of Life's essential 8 on the association of depression symptoms with all-cause and cardiovascular mortality,Bai Y.,Journal of Affective Disorders,2024-12-15,10.1016/j.jad.2024.08.194,0,Liupanshui Third People's Hospital,Liupanshui District,China,2024
PSYC,SCOPUS_ID:85203135653,2-s2.0-85203135653,Depressive symptoms over the final menstrual period: Study of Women's Health Across the Nation (SWAN),Avis N.E.,Journal of Affective Disorders,2024-12-15,10.1016/j.jad.2024.08.237,0,Wake Forest University School of Medicine,Winston Salem,United States,2024
PSYC,SCOPUS_ID:85203126009,2-s2.0-85203126009,Prevalence of cyberbullying involvement and its association with clinical correlates among Chinese college students,Sun M.,Journal of Affective Disorders,2024-12-15,10.1016/j.jad.2024.08.198,0,South China Normal University,Guangzhou,China,2024
PSYC,SCOPUS_ID:85203080907,2-s2.0-85203080907,Prevalence and correlates of non-suicidal self-injury among patients with bipolar disorder: A multicenter study across China,Zhong R.,Journal of Affective Disorders,2024-12-15,10.1016/j.jad.2024.08.231,0,Shanghai Mental Health Center,Shanghai,China,2024
PSYC,SCOPUS_ID:85203063099,2-s2.0-85203063099,"The effect of intranasal (R,S)-ketamine on symptoms of fatigue in severe major depressive disorder or bipolar depression with and without comorbid alcohol use disorder: Results from a randomized, double-blind, placebo-controlled trial",Machado-Vieira R.,Journal of Affective Disorders,2024-12-15,10.1016/j.jad.2024.08.183,0,McGovern Medical School,Houston,United States,2024
PSYC,SCOPUS_ID:85203027377,2-s2.0-85203027377,LUTS/BPH increases the risk of depressive symptoms among elderly adults: A 5-year longitudinal evidence from CHARLS,Zhang W.,Journal of Affective Disorders,2024-12-15,10.1016/j.jad.2024.08.205,0,Peking University People's Hospital,Beijing,China,2024
PSYC,SCOPUS_ID:85203026926,2-s2.0-85203026926,Impairments of neurovascular coupling after stroke lower glymphatic system function and lead to depressive symptom: A longitudinal cohort study,Chao X.,Journal of Affective Disorders,2024-12-15,10.1016/j.jad.2024.08.229,0,University of Science and Technology of China,Hefei,China,2024
PSYC,SCOPUS_ID:85203023766,2-s2.0-85203023766,Prevalence of current suicidal thoughts and lifetime suicide attempts in individuals with cancer and other chronic diseases in Germany: Evidence for differential associations from a representative community cohort,Schwinn T.,Journal of Affective Disorders,2024-12-15,10.1016/j.jad.2024.08.093,0,Universitätsmedizin Mainz,Mainz,Germany,2024
PSYC,SCOPUS_ID:85203020700,2-s2.0-85203020700,"Relationships between serotonin 1A receptor DNA methylation, self-reported history of childhood abuse and gray matter volume in major depression",Goldenthal A.R.,Journal of Affective Disorders,2024-12-15,10.1016/j.jad.2024.08.148,0,Columbia University Irving Medical Center,New York,United States,2024
PSYC,SCOPUS_ID:85203018709,2-s2.0-85203018709,Trajectories of maternal parenting stress and adolescent behavioral symptoms in unmarried families: The role of family immigration status,Tang F.,Journal of Affective Disorders,2024-12-15,10.1016/j.jad.2024.08.197,0,State University of New York Albany,Albany,United States,2024
PSYC,SCOPUS_ID:85203017029,2-s2.0-85203017029,Psychosocial functioning and its influencing factors in patients with depression post-remission: Implications for assessment and interventions,Yang H.,Journal of Affective Disorders,2024-12-15,10.1016/j.jad.2024.08.210,0,Nanjing Brain Hospital,Nanjing,China,2024
PSYC,SCOPUS_ID:85203016946,2-s2.0-85203016946,Integrative intrinsic brain activity and molecular analyses of the interaction between first-episode depression and age,Jiang Y.,Journal of Affective Disorders,2024-12-15,10.1016/j.jad.2024.08.207,1,First Affiliated Hospital of Zhengzhou University,Zhengzhou,China,2024
PSYC,SCOPUS_ID:85203016529,2-s2.0-85203016529,Childhood maltreatment as predictor and moderator for treatment outcome in patients with major depressive disorders treated with metacognitive therapy or behavioral activation,Schaich A.,Journal of Affective Disorders,2024-12-15,10.1016/j.jad.2024.09.002,0,Universität zu Lübeck,Lubeck,Germany,2024
PSYC,SCOPUS_ID:85203015066,2-s2.0-85203015066,"Investigating the network ties between affect, attachment, and psychopathology",Fuchshuber J.,Journal of Affective Disorders,2024-12-15,10.1016/j.jad.2024.08.219,0,Medizinische Universität Wien,Vienna,Austria,2024
PSYC,SCOPUS_ID:85203012781,2-s2.0-85203012781,The state of (mis) trust: Human-centered technology development &amp; implementation in intensive mental health settings,Westheimer J.L.,Journal of Affective Disorders,2024-12-15,10.1016/j.jad.2024.08.206,0,The Menninger Clinic,Houston,United States,2024
PSYC,SCOPUS_ID:85203012617,2-s2.0-85203012617,"Sociodemographics and clinical factors associated with depression treatment outcomes in 65,741 first-time users of selective serotonin reuptake inhibitors: A Danish cohort study in older adults",Ishtiak-Ahmed K.,Journal of Affective Disorders,2024-12-15,10.1016/j.jad.2024.09.005,1,Aarhus Universitet,Aarhus,Denmark,2024
PSYC,SCOPUS_ID:85203009802,2-s2.0-85203009802,Development and external validation of a risk prediction model for depression in patients with coronary heart disease,Hou X.Z.,Journal of Affective Disorders,2024-12-15,10.1016/j.jad.2024.08.218,1,China Academy of Chinese Medical Sciences,Beijing,China,2024
PSYC,SCOPUS_ID:85203008818,2-s2.0-85203008818,Identification of CD19 as a shared biomarker via PPARγ/β-catenin/Wnt3a pathway linking psoriasis and major depressive disorder,Zhou B.,Journal of Affective Disorders,2024-12-15,10.1016/j.jad.2024.08.159,0,Tongji Medical College of Huazhong University of Science and Technology,Wuhan,China,2024
PSYC,SCOPUS_ID:85203004023,2-s2.0-85203004023,"Recent trends and disparities in 24-hour movement behaviors among US youth with mental, behavioral and neurodevelopmental conditions",Hou M.,Journal of Affective Disorders,2024-12-15,10.1016/j.jad.2024.08.209,1,Shenzhen University,Shenzhen,China,2024
PSYC,SCOPUS_ID:85203003003,2-s2.0-85203003003,"Socioeconomic inequalities, genetic susceptibility, and risks of depression and anxiety: A large-observational study",Qi X.,Journal of Affective Disorders,2024-12-15,10.1016/j.jad.2024.09.009,0,The First Hospital of Xian Jiaotong University,Xi'an,China,2024
